GeneID,Acc_num,Main_Role,Subrole,Product,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hotlake_ucc_81348,CD01DRAFT_0412,Energy metabolism::Transport and binding proteins,Electron transport::Cations and iron carrying compounds,multicomponent K+:H+ antiporter subunit PhaA,phaA,604.888162059676,1.73706001196158,0.228431237432103,7.60430154600851,2.86446653837021e-14,3.23866852546366e-13
hotlake_ucc_81349,CD01DRAFT_0413,Energy metabolism,Oxidative phosphorylation,multicomponent K+:H+ antiporter subunit PhaC,phaC,46.8847739250538,2.42846679990838,0.60918641556498,3.98640996886995,6.70805648607709e-05,0.000228389181666959
hotlake_ucc_81350,CD01DRAFT_0414,Energy metabolism,Electron transport,multicomponent K+:H+ antiporter subunit PhaD,phaD,254.973797141758,2.2791892685485,0.302677574282922,7.53008964720351,5.07054982519245e-14,5.52534565909551e-13
hotlake_ucc_81351,CD01DRAFT_0415,,,multicomponent K+:H+ antiporter subunit PhaE,phaE,206.731921897604,2.15806233276301,0.310278634349217,6.95523988394937,3.51962622394788e-12,3.10107607839732e-11
hotlake_ucc_81352,CD01DRAFT_0416,,,multicomponent K+:H+ antiporter subunit PhaF,phaF,97.4025989386773,1.57402639130026,0.360986214193618,4.36035042173666,1.29854322410807e-05,5.0296050422879e-05
hotlake_ucc_81353,CD01DRAFT_0417,Transport and binding proteins,Cations and iron carrying compounds,multicomponent K+:H+ antiporter subunit PhaG,phaG,46.5449012575789,3.22566157613017,0.73392282997778,4.39509638394519,1.1072361419228e-05,4.34725274390071e-05
hotlake_ucc_81358,CD01DRAFT_0422,,,putative deacylase,,2284.48908703156,1.95103083621908,0.550572466257971,3.5436404030145,0.000394643115572337,0.00116078486324735
hotlake_ucc_81360,CD01DRAFT_0423,,,DMT superfamily transporter,,240.395013395604,1.20655294796022,0.526815240869757,2.2902772250253,0.0220052512025596,0.0436312938187599
hotlake_ucc_81368,CD01DRAFT_0431,,,hypothetical protein,,127.32192209215,-2.41002299767363,0.333082749292052,-7.23550830175384,4.63788766119608e-13,4.55864736949726e-12
hotlake_ucc_81373,CD01DRAFT_0435,Unknown function,Enzymes of unknown specificity,putative hydrolases or acyltransferases (alpha/beta hydrolase superfamily),,23.0277306854082,-1.35433359341743,0.339575746780599,-3.98831072671533,6.6545465286755e-05,0.000226764686586921
hotlake_ucc_81377,CD01DRAFT_0438,Unknown function,Enzymes of unknown specificity,3-hydroxyacyl-CoA dehydrogenase,fadN,59.9561986468727,-1.82352792646813,0.231633086388234,-7.8724846907741,3.47666227435118e-15,4.33143401823625e-14
hotlake_ucc_81378,CD01DRAFT_0439,Xenobiotics biodegradation and metabolism,Benzoate degradation,acetyl-CoA C-acetyltransferase,atoB,30.4752245614934,-2.07032878707838,0.32727362715631,-6.32598723296933,2.51618620692016e-10,1.85723027197579e-09
