GeneID,Acc_num,Main_Role,Subrole,Product,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hotlake_ucc_124585,CY41DRAFT_3218,,,hypothetical protein,,300.590679107081,0.694653582798436,0.276240954163872,2.51466544814479,0.0119145384470972,0.0242193685050285
hotlake_ucc_124586,CY41DRAFT_3232,,,toxin-antitoxin system Doc family toxin,,13.6758117970338,0.178124931416352,0.390514163016397,0.456129247760146,0.648297039308772,0.716295822324648
hotlake_ucc_124587,CY41DRAFT_3389,,,hypothetical protein,,1186.345255212,-0.681563288557119,0.301433794614408,-2.2610712558921,0.0237548449873353,0.0439593721120468
hotlake_ucc_124817,CY41DRAFT_3464,,,,,6.14501721406641,-0.771305009423217,0.535650319940609,-1.43994128391212,0.149884011722444,0.215481942716387
hotlake_ucc_124818,CY41DRAFT_3465,,,,,58.5627201433897,1.3025877806224,0.346328620635395,3.76113235525436,0.000169145893682149,0.000525769521982854
hotlake_ucc_124819,CY41DRAFT_3466,,,,,79.0144866047203,1.00055447167163,0.271273435330558,3.68836141457201,0.000225702903962423,0.000686563289860739
hotlake_ucc_124820,CY41DRAFT_3467,,,,,191.135120431893,0.643964785603151,0.180870445496321,3.56036490005908,0.000370339808771954,0.00107755308383519
hotlake_ucc_69342,CY41DRAFT_0001,Intracellular trafficking_ assembly_ and processing::Unknown function,Protein export_ secretion_ and sorting::General,adhesin,,30576.3153685021,-0.589325529983335,0.138461926372808,-4.25622801459933,2.07904680413722e-05,7.76344282551457e-05
hotlake_ucc_69343,CY41DRAFT_0002,,,hypothetical protein,,263.334473317083,0.143574820825361,0.186967905979444,0.767911583933268,0.442539714887393,0.530332881639983
hotlake_ucc_69344,CY41DRAFT_0003,Regulatory functions,General::Small molecule interactions,sensory protein with EAL and GGDEF domains,,1072.74579998355,0.297414562551137,0.186109861042182,1.59805912962198,0.110029818283514,0.165870923057259
hotlake_ucc_69345,CY41DRAFT_0004,,,transglutaminase-like cysteine proteinase,,459.495728045225,0.241749018030788,0.176706948564251,1.36807873145344,0.171287433288737,0.242172332151806
hotlake_ucc_69346,CY41DRAFT_0005,Mobile and extrachromosomal element functions,Selfish genetic elements,IS110 family transposase,,0,NA,NA,NA,NA,NA
hotlake_ucc_69347,CY41DRAFT_0006,Fatty acid and lipid metabolism,Fatty acid degradation,acyl-CoA thioesterase I TesA,tesA,266.705870338573,0.460775435874489,0.152302384778987,3.02539869315337,0.00248305572510122,0.00593880111406479
hotlake_ucc_69349,CY41DRAFT_0007,Transport and binding proteins,Unknown substrate,ABC-type lysophospholipase export system ATPase component,,116.313406866272,-0.468371886118855,0.161147162396718,-2.90648547050303,0.00365513873403616,0.00839260865770753
hotlake_ucc_69350,CY41DRAFT_0008,Transport and binding proteins,Unknown substrate,ABC-type lysophospholipase export system permease component,,308.745266344959,-0.101177808051779,0.143841319493826,-0.70339877587206,0.481807269194507,0.568802563044224
hotlake_ucc_69351,CY41DRAFT_0009,,,protein of unknown function DUF2283,,306.149013818625,1.57566687589853,0.264231737675278,5.96320067286886,2.47344344776302e-09,1.927365864661e-08
hotlake_ucc_69352,CY41DRAFT_0010,Amino acid metabolism,Glycine_ serine and threonine metabolism,glycine hydroxymethyltransferase,glyA,1952.98761347907,0.14327271182556,0.210959665951056,0.679147415121523,0.497044462013003,0.581162298338602
hotlake_ucc_69353,CY41DRAFT_0011,Regulatory functions,General,transcriptional antiterminator RfaH,rfaH,154.341274857222,0.491291881492129,0.167347174687428,2.93576442153724,0.00332726900627064,0.0077094155589964
hotlake_ucc_69354,CY41DRAFT_0012,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,Trk-type sulfate permase SulP,sulP,2527.08665599788,-0.561204418402124,0.173604244162066,-3.23266531363265,0.00122641153736038,0.00315428980935265
hotlake_ucc_69355,CY41DRAFT_0013,Energy metabolism,Sulfur metabolism,3'(2')_ 5'-bisphosphate nucleotidase CysQ,cysQ,882.139350106693,-0.741235396585043,0.194419985657975,-3.8125473267395,0.000137541881855551,0.000435868563391826
hotlake_ucc_69356,CY41DRAFT_0014,,,hypothetical protein,,6285.26315880047,0.300616870713897,0.227555835002155,1.32106861030854,0.186478488280843,0.260094434206178
hotlake_ucc_69357,CY41DRAFT_0015,Transport and binding proteins,Unknown substrate,ABC1-type export system bifunctional ATPase and permease MdlB,mdlB,10780.3100719156,0.532782788393914,0.160864040052525,3.31200676185897,0.000926293070038763,0.00243562268724368
hotlake_ucc_69358,CY41DRAFT_0016,Carbohydrate metabolism::Glycan biosynthesis and metabolism::Unknown function,Polysacharide and lipopolysaccharide metabolism::Enzymes of unknown specificity::Amino sugar and nucleotide sugar metabolism,UDP-N-acetylglucosamine 4_6-dehydratase PseB,pseB,4411.41197570008,0.353304127770949,0.157257999549711,2.246652817552,0.0246622238329784,0.0453269628120384
hotlake_ucc_69359,CY41DRAFT_0017,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,UDP-4-amino-4_6-dideoxy-N-acetyl-beta-L-altrosamine transaminase PseC,pseC,6192.91836074317,0.368273339975304,0.174101357561863,2.11528126565266,0.0344059822218129,0.0606019116416752
hotlake_ucc_69360,CY41DRAFT_0018,Carbohydrate metabolism::Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism::Amino sugar and nucleotide sugar metabolism,pseudaminic acid cytidylyltransferase PseF,pseF,7696.24798352958,0.126385960537994,0.151345218255236,0.835083935885242,0.403670450742021,0.491518818545315
hotlake_ucc_69361,CY41DRAFT_0019,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,pseudaminic acid biosynthesis UDP hydrolase PseG,pseG,16068.5233204868,0.643027058175203,0.191573492460352,3.35655549166482,0.000789198819731394,0.00211257691901431
hotlake_ucc_69362,CY41DRAFT_0020,,,putative pseudaminic acid biosynthesis formyl transferase,,11489.8079379491,0.524558930621638,0.254388185747603,2.06204124252095,0.0392038096100238,0.0678512181536569
hotlake_ucc_69363,CY41DRAFT_0021,,,putative pseudaminic acid biosynthesis formyl transferase,fmt,8232.08872622565,0.865894827901092,0.221259024348423,3.91348931620318,9.09719272967227e-05,0.000298832712092122
hotlake_ucc_69364,CY41DRAFT_0022,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,pseudaminic acid synthase PseI,pseI,3257.27729485385,0.0904411625207181,0.171074767989139,0.528664534132001,0.597038184094184,0.673394356349454
hotlake_ucc_69365,CY41DRAFT_0023,,,LmbE family N-acetylglucosaminyl deacetylase,,4620.77717915336,0.521065598783457,0.217532047045763,2.39535096488031,0.0166044630005355,0.0322360820368757
hotlake_ucc_69366,CY41DRAFT_0024,,,capsular polysaccharide biosynthesis protein,,40011.1093016225,0.814973796607187,0.297492552669357,2.73947629711919,0.00615371518695313,0.0135763606548617
hotlake_ucc_69367,CY41DRAFT_0025,,,TupA-like ATPgrasp domain protein,,25432.7186458163,1.1653452497531,0.303387038195225,3.84111746067151,0.00012247548719462,0.000391394042879437
hotlake_ucc_69368,CY41DRAFT_0026,Mobile and extrachromosomal element functions,Selfish genetic elements,IS481 family transposase,,1.82183144240504,0.0692472980209925,0.994752372455421,0.069612599013023,0.944502008707321,0.96025777650226
hotlake_ucc_69370,CY41DRAFT_0028,Mobile and extrachromosomal element functions,Selfish genetic elements,IS3 family transposase,,8.54023014556784,-0.800378073906291,0.535319223869129,-1.49514166168253,0.13487747490835,0.19700455462001
hotlake_ucc_69371,CY41DRAFT_0029,Mobile and extrachromosomal element functions,Selfish genetic elements,IS5 family transposase,,578.095955736869,0.0816533788908071,0.173494096436257,0.47064067635758,0.637897354864692,0.70785575792614
hotlake_ucc_69372,CY41DRAFT_0030,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,family 4 glycosyltransferase,,4449.11802811494,0.182297893841884,0.209721615535885,0.869237505042448,0.384717237410609,0.472997093401445
hotlake_ucc_69373,CY41DRAFT_0031,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,family 4 glycosyltransferase,,11639.8208455653,0.997039307364738,0.245206665694618,4.06611828654959,4.78026797429783e-05,0.000165972071172721
hotlake_ucc_69374,CY41DRAFT_0032,,,hypothetical protein,,11718.9929009602,0.151476328918799,0.289721573944039,0.522834136432164,0.601089681954611,0.676845623395278
hotlake_ucc_69375,CY41DRAFT_0033,,,hypothetical protein,,4245.31004681419,0.709217333308141,0.199229707253151,3.55979709595706,0.000371141442812684,0.0010780474419742
hotlake_ucc_69376,CY41DRAFT_0034,Carbohydrate metabolism::Unknown function,General::Amino sugar and nucleotide sugar metabolism,UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase WecC,wecC,5196.32238050885,0.29083537413113,0.16375936079604,1.77599236292429,0.0757341759248273,0.120433726112325
hotlake_ucc_69377,CY41DRAFT_0035,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,UDP-N-acetylglucosamine 2-epimerase WecB,wecB,2719.60835391844,0.312881365950784,0.14027698802732,2.23045397788159,0.0257173195172713,0.0469375462633406
hotlake_ucc_69378,CY41DRAFT_0036,,,hypothetical protein,,3900.66826193791,0.342424583982952,0.168123530589059,2.03674395120771,0.0416757076414269,0.0715488884206187
hotlake_ucc_69379,CY41DRAFT_0037,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,glycosyltransferase,,2479.62199909054,0.410480698361685,0.20585137611581,1.99406341656299,0.0461451245685014,0.0783159175297341
hotlake_ucc_69380,CY41DRAFT_0038,Glycan biosynthesis and metabolism::Unknown function,Polysacharide and lipopolysaccharide metabolism::Enzymes of unknown specificity,UDP-glucuronate 4-epimerase,,1295.46486373061,0.08913197681165,0.157372827561687,0.566374628915606,0.57113913802126,0.649549442874563
hotlake_ucc_69381,CY41DRAFT_0039,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,UDPglucose 6-dehydrogenase,ugd,2501.7187123802,0.0224421657884507,0.140544474838853,0.159680171093049,0.873133021634315,0.906051384262061
hotlake_ucc_69382,CY41DRAFT_0040,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,lipid A core-O-antigen ligase-like enyme,,406.009956467644,-0.165266356720126,0.331604546287056,-0.498383868890211,0.618213504310845,0.691463881208972
hotlake_ucc_69383,CY41DRAFT_0041,,,hypothetical protein,,101.124247757981,-0.153983682395661,0.396516251365537,-0.388341415680609,0.697763392192616,0.758670422922395
hotlake_ucc_69384,CY41DRAFT_0042,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase,,1172.04397687952,-0.0868035078647338,0.29160817149968,-0.297671726475707,0.76595372470232,0.819755428789282
hotlake_ucc_69385,CY41DRAFT_0043,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,putative autotransporter protein,,2062.14428095477,-0.650396419156099,0.236367266644814,-2.75163489593269,0.00592985916817683,0.0131334259188757
hotlake_ucc_69387,CY41DRAFT_0044,Mobile and extrachromosomal element functions,Selfish genetic elements,IS110 family transposase,,0,NA,NA,NA,NA,NA
hotlake_ucc_69388,CY41DRAFT_0045,,,protein of unknown function DUF1266,,258.410122801647,0.391213824751802,0.214383994301384,1.8248275764553,0.0680270530328994,0.109310890772733
hotlake_ucc_69389,CY41DRAFT_0046,,,cell wall-associated hydrolase,spr,822.416259631828,0.394349739067965,0.182849021023751,2.1566959279303,0.0310293644862921,0.0553887139078008
hotlake_ucc_69390,CY41DRAFT_0047,Transport and binding proteins,Unknown substrate,xylose efflux permease YnfM,ynfM,94.7893440860032,0.779497384790938,0.307520376483473,2.5347828774944,0.0112517041233993,0.0230781647675251
hotlake_ucc_69391,CY41DRAFT_0048,Transport and binding proteins,Unknown substrate,ABC-type nickel uptake system ATPase component NikE,nikE,14.7506767011204,1.14323376246526,0.377792115282182,3.02609217138201,0.00247736771228247,0.0059293520350772
hotlake_ucc_69392,CY41DRAFT_0049,Transport and binding proteins,Unknown substrate,ABC-type nickel uptake system ATPase component NikD,nikD,21.0660143002508,1.56530790341475,0.287974685927718,5.43557465258473,5.46201105909302e-08,3.35284959436771e-07
hotlake_ucc_69393,CY41DRAFT_0050,,,ABC-type nickel uptake system permease component NikC,nikC,41.7632673185126,1.49422597601091,0.278029712460574,5.37433917687051,7.6864051789055e-08,4.63492948332235e-07
hotlake_ucc_69394,CY41DRAFT_0051,,,ABC-type nickel uptake system permease component NikB,nikB,42.8628059237257,1.20495195160367,0.220037349114327,5.47612465090004,4.34741500844654e-08,2.71256442848776e-07
hotlake_ucc_69395,CY41DRAFT_0052,Transport and binding proteins,Unknown substrate,ABC-type nickel uptake system substrate-binding component NikA,nikA,123.039590632342,0.577065005607507,0.198552172786373,2.9063645968175,0.0036565511497249,0.00839260865770753
hotlake_ucc_69397,CY41DRAFT_0053,Regulatory functions,DNA interactions,nickel-responsive transcriptional regulator NikR,nikR,68.9838579420835,0.0387892623390316,0.167176928806849,0.232025211946844,0.816518431784139,0.863849165430647
hotlake_ucc_69398,CY41DRAFT_0054,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,slyD,7624.35218804793,-0.514349158599487,0.154988579324662,-3.31862619065664,0.00090461438372359,0.00238413041826148
hotlake_ucc_69399,CY41DRAFT_0055,,,hypothetical protein,,1030.98829356941,0.90666034325624,0.25658696919647,3.53354009401001,0.000410033892738978,0.00117798457568866
hotlake_ucc_69400,CY41DRAFT_0056,,,outer membrane lipoprotein SlyB,slyB,1516.91090116133,-1.25519839932111,0.270354138238213,-4.64279336540111,3.43730075588279e-06,1.49827681734712e-05
hotlake_ucc_69402,CY41DRAFT_0057,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,isocitrate lyase AceA,aceA,1944.80500825349,-0.994315164597801,0.227682574013114,-4.36711140019231,1.25900521894764e-05,4.91645859527266e-05
hotlake_ucc_69403,CY41DRAFT_0058,Unknown function,Enzymes of unknown specificity,predicted acyltransferase,,96.2581949583343,-0.0075149544454163,0.201209451985514,-0.0373489136382983,0.970206805232775,0.979969170245476
hotlake_ucc_69404,CY41DRAFT_0059,,,50S ribosomal protein L16 3-hydroxylase YcfD,ycfD,288.179749556028,-0.599689338850196,0.212277239848942,-2.82502890689995,0.00472763506990408,0.0106293929470241
hotlake_ucc_69405,CY41DRAFT_0060,Nucleic acid metabolism,Purine metabolism,adenylosuccinate lyase PurB,purB,367.806458027096,-0.00248864052675557,0.356337471216644,-0.00698394282885433,0.994427665142228,0.997109021424803
hotlake_ucc_69406,CY41DRAFT_0061,,,high frequency lysogenization protein,hflD,186.201641086152,0.168892400336505,0.358308783244247,0.471359922598873,0.637383730717888,0.707674259251838
hotlake_ucc_69407,CY41DRAFT_0062,Translation,tRNA and rRNA base modification,tRNA-specific 2-thiouridylase TrmU,trmU,411.666848423692,-0.104968097839305,0.253862674684751,-0.413483778068815,0.679252205140767,0.743756103992761
hotlake_ucc_69408,CY41DRAFT_0063,Unknown function,Enzymes of unknown specificity,,,38.2994456292587,0.169334891960945,0.209571325515839,0.808006016778031,0.419087118481143,0.507088971667587
hotlake_ucc_69409,CY41DRAFT_0064,Translation,tRNA and rRNA base modification,23S rRNA pseudouridine2457 synthase,rluE,96.3252496152462,0.314702618570879,0.171114757370881,1.83913195685852,0.0658957796909017,0.106236323138898
hotlake_ucc_69410,CY41DRAFT_0065,Carbohydrate metabolism,Citrate cycle (TCA cycle),NADP-dependent isocitrate dehydrogenase Icd,icd,7150.46058952,-0.935906604690436,0.222258770038857,-4.21088717681114,2.54369766868535e-05,9.28517662376803e-05
hotlake_ucc_69411,CY41DRAFT_0066,Intracellular trafficking_ assembly_ and processing,Peptidases,ATP-dependent Clp protease adaptor protein ClpS,clpS,2112.34715402052,-0.716483519522169,0.19361002348892,-3.70065302720844,0.000215045350543427,0.000656484598751981
hotlake_ucc_69412,CY41DRAFT_0067,Regulatory functions::Intracellular trafficking_ assembly_ and processing::Unknown function,Enzymes of unknown specificity::General::Chaperone and folding catalysis::Protein interactions,ATP-dependent Clp protease ATP-binding subunit ClpA,clpA,13313.671148517,-2.05795564617925,0.317295459660424,-6.48592844152802,8.81870170296102e-11,8.69891009023294e-10
hotlake_ucc_69413,CY41DRAFT_0068,Translation,Translation factors,translation initiation factor IF-1 InfA,infA,1919.59307889377,-0.383228616110013,0.192729463098607,-1.98842776785997,0.0467644002918903,0.0791700883909829
hotlake_ucc_69414,CY41DRAFT_0069,,,arginyl-tRNA-protein transferase Ate1,ate1,1247.50958427898,-2.07203983445091,0.351134975166677,-5.90097820209264,3.61352651455584e-09,2.75289419512926e-08
hotlake_ucc_69415,CY41DRAFT_0070,Translation,tRNA and rRNA base modification,leucyl / phenylalanyl-tRNA--protein transferase Aat,aat,362.512275318112,-0.993921219391717,0.270317607841058,-3.67686451256303,0.000236118367665194,0.000716967961602587
hotlake_ucc_69416,CY41DRAFT_0071,Cell structure_ growth_ and death,Cell division,DNA segregation ATPase FtsK,ftsK,1089.71217057896,0.15049326278286,0.130113838109311,1.15662764983097,0.247424520601446,0.330254160662001
hotlake_ucc_69417,CY41DRAFT_0072,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,outer membrane lipoprotein carrier protein LolA,lolA,458.29724237481,-1.39681208497518,0.101710262581031,-13.7332462775067,6.41916276987781e-43,1.68527711796869e-40
hotlake_ucc_69419,CY41DRAFT_0073,Unknown function,Enzymes of unknown specificity::General,putative ATPase,ycaJ,160.575437909288,-0.0762792125677779,0.120371634727894,-0.633697571194498,0.526278210323288,0.609083598451469
hotlake_ucc_69420,CY41DRAFT_0074,,,hypothetical protein,,1023.74666029252,-0.559908824319775,0.18135613065295,-3.08734434454404,0.00201953506718397,0.00494807838068836
hotlake_ucc_69421,CY41DRAFT_0075,Metabolism of other amino acids and amines,D-Glutamine and D-glutamate metabolism,glutamate racemase,murI,537.825214754034,-0.670866236647613,0.262909082835432,-2.55170429797415,0.0107197456162946,0.0221467867968605
hotlake_ucc_69422,CY41DRAFT_0076,Translation::Unknown function,Enzymes of unknown specificity::tRNA and rRNA base modification,tRNA (uracil-5-)-methyltransferase TrmA,trmA,428.012051184781,0.0193485311553083,0.241820942569069,0.0800118093567598,0.93622786357685,0.953882787340088
hotlake_ucc_69423,CY41DRAFT_0077,,,glutamate dehydrogenase Gdh2,gdh2,7197.56595463056,-0.768090222981583,0.408727507477995,-1.87922322067578,0.0602140202755732,0.0987310522669089
hotlake_ucc_69424,CY41DRAFT_0078,Nucleic acid metabolism,Pyrimidine metabolism,dihydroorotate dehydrogenase PyrD,pyrD,77.9100422433851,-0.417823206500202,0.364711947642454,-1.14562522341554,0.251950255996572,0.335244030976403
hotlake_ucc_69425,CY41DRAFT_0079,,,ribosome modulation factor Rmf,rmf,12631.3594694821,-1.41807836781165,0.39865409143421,-3.55716496652507,0.000374878755635957,0.00108705284025958
