GeneID,Acc_num,Main_Role,Subrole,Product,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
13,hotlake_ucc_80907,CD01DRAFT_0013,Amino acid metabolism,Histidine metabolism,phosphoribosyl-AMP cyclohydrolase HisI,hisI,266.509955281536,1.2812980852704,0.252760274723142,5.06922255355932,3.99443942822609e-07,1.99060471888159e-06
14,hotlake_ucc_80908,CD01DRAFT_0014,Amino acid metabolism,Histidine metabolism,phosphoribosyl-ATP pyrophosphohydrolase HisE,hisE,192.959165612069,1.69956313294598,0.289866683226397,5.86325794337171,4.5387231169224e-09,2.93479088155379e-08
15,hotlake_ucc_80909,CD01DRAFT_0015,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatA,tatA,3441.89684784818,-0.205432475373538,0.277539954860723,-0.740190634810148,0.459184329371868,0.559081573763694
16,hotlake_ucc_80910,CD01DRAFT_0016,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatB,tatB,671.689643733995,0.23557363686022,0.289275414410565,0.814357616046392,0.415440111823498,0.519067939141975
17,hotlake_ucc_80911,CD01DRAFT_0017,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatC,tatC,1123.67428467725,0.55164306188174,0.29495621744896,1.87025405550977,0.0614485464077034,0.10664894123644
18,hotlake_ucc_80912,CD01DRAFT_0018,Translation,tRNA and rRNA base modification,RNA methyltransferase_ RsmE family,,335.525972860378,1.09796787647592,0.320100096059538,3.43007668536188,0.00060341068817463,0.00170824213523428
19,hotlake_ucc_80913,CD01DRAFT_0019,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::Ubiquinone and other terpenoid-quinone biosynthesis,2-octaprenylphenol hydroxylase UbiI,ubiI,260.509524730521,0.100260242243802,0.158943476212156,0.630791804943137,0.528176662458993,0.621608635240547
20,hotlake_ucc_80914,CD01DRAFT_0020,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::Ubiquinone and other terpenoid-quinone biosynthesis,2-octaprenyl-6-methoxyphenol hydroxylase UbiH,ubiH,180.106977146275,0.186071564388013,0.177893505868889,1.04597165297957,0.295574120280423,0.397076222025074
21,hotlake_ucc_80915,CD01DRAFT_0021,Intracellular trafficking_ assembly_ and processing,Peptidases,Xaa-Pro aminopeptidase PepP,pepP,408.562246259854,-0.348376575448601,0.120526698706315,-2.89045148658293,0.00384688901570547,0.00911763153144571
22,hotlake_ucc_80916,CD01DRAFT_0022,Unknown function,General,hypothetical protein YgfB,ygfB,431.112619852166,-0.585925266940782,0.178762454006432,-3.27767522658701,0.00104665744755686,0.00282186349747928
23,hotlake_ucc_80917,CD01DRAFT_0023,,,protein of unknown function DUF2796,,120.565845075873,-0.635517486904221,0.17293427239043,-3.67490768671595,0.000237935428570554,0.000733493614316789
24,hotlake_ucc_80919,CD01DRAFT_0024,,,COG3495 family uncharacterized protein,,274.295748244144,0.0611413862811402,0.238036149595406,0.256857567159708,0.797288728275417,0.847755414157506
25,hotlake_ucc_80921,CD01DRAFT_0025,Transport and binding proteins,Unknown substrate,ABC-CD-type efflux system ATPase component,,37.8044682139594,-0.218542959677955,0.348856043960837,-0.626455993700624,0.53101589249334,0.624198969781835
26,hotlake_ucc_80922,CD01DRAFT_0026,Transport and binding proteins,Unknown substrate,ABC-CD-type efflux system permease component,,62.1032329204406,0.503085507203895,0.302159957052102,1.66496418688975,0.0959199010177096,0.155378324133035
27,hotlake_ucc_80923,CD01DRAFT_0027,Unknown function,General,cell division protein ZapB,zapB,459.012698736852,0.534608936137435,0.159046719137979,3.36133268913043,0.000775673342989714,0.00215973958560553
28,hotlake_ucc_80924,CD01DRAFT_0028,,,Z-ring-associated protein ZapA,zapA,216.967257615439,0.235732904372673,0.185651131075958,1.26976282345527,0.20416912698034,0.292674835011759
29,hotlake_ucc_80926,CD01DRAFT_0030,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::One carbon pool by folate,5-formyltetrahydrofolate cyclo-ligase YgfA,,148.842175119044,-0.0485227845356267,0.202334300577931,-0.239814922121609,0.810473738311713,0.855970016270945
30,hotlake_ucc_80927,CD01DRAFT_0031,,,hypothetical protein,,182.837884655382,2.15201815817222,0.261025667053516,8.24446952847363,1.65894525381915e-16,2.31778351176448e-15
31,hotlake_ucc_80928,CD01DRAFT_0032,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,biosynthetic threonine dehydratase IlvA2,ilvA2,359.187076257861,0.330124141141431,0.238050474671114,1.38678211668145,0.165508211846218,0.245811740600761
32,hotlake_ucc_80929,CD01DRAFT_0033,Carbohydrate metabolism,Pentose phosphate pathway,ribose 5-phosphate isomerase RpiA,rpiA,406.099205215926,-0.380864709418587,0.174371229025545,-2.18421761174139,0.0289462613865773,0.0554523064161966
33,hotlake_ucc_80930,CD01DRAFT_0034,Fatty acid and lipid metabolism,Fatty acid degradation,acyl-CoA dehydrogenase,acd,79.4403464184153,0.0210009025669236,0.313938702873958,0.0668949141175345,0.946665361917178,0.960912012407888
34,hotlake_ucc_80931,CD01DRAFT_0035,Metabolism of other amino acids and amines,Phosphonate and phosphinate metabolism,inorganic pyrophosphatase Ppa,ppa,1046.28759588806,-0.546073835366488,0.217426224444208,-2.5115362084881,0.0120206953549512,0.0253777443219478
35,hotlake_ucc_80932,CD01DRAFT_0036,,,putative protein conserved in bacteria,,530.5374943741,0.335254949387538,0.151269561887079,2.21627500737923,0.0266726736021125,0.0515785957150095
36,hotlake_ucc_80933,CD01DRAFT_0037,Regulatory functions,General::Small molecule interactions,diguanylate cyclase/phosphodiesterase,,234.233660973597,0.275567897004875,0.260631161088381,1.05730986215969,0.290370193771286,0.391294591124103
37,hotlake_ucc_80934,CD01DRAFT_0038,Regulatory functions::Signal transduction,Taxis::Small molecule interactions,response regulator receiver modulated diguanylate cyclase,,234.524125967133,-0.180326620955925,0.190634230765134,-0.945929911077154,0.34418433616606,0.448368006354188
38,hotlake_ucc_80935,CD01DRAFT_0039,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,3-dehydroquinate dehydratase II AroQ,aroQ,638.801787335674,1.31661335326889,0.175718094131148,7.4927591252283,6.74406040531706e-14,7.20840554797824e-13
39,hotlake_ucc_80936,CD01DRAFT_0040,Fatty acid and lipid metabolism,Biosynthesis,acetyl-CoA carboxylase biotin carboxyl carrier protein AccB,accB,366.612396356028,0.907403532068705,0.16667023788378,5.44430453565106,5.20081775384878e-08,2.96151369040123e-07
40,hotlake_ucc_80937,CD01DRAFT_0041,Fatty acid and lipid metabolism,Biosynthesis,acetyl-CoA carboxylase complex biotin carboxylase subunit AccC,accC,1187.69710671609,1.2130537196064,0.169237894048699,7.16774293620868,7.62442933496731e-13,7.2748213557054e-12
41,hotlake_ucc_80938,CD01DRAFT_0042,Translation::Unknown function,Enzymes of unknown specificity::Ribosomal proteins: synthesis and modification,ribosomal protein L11 methyltransferase PrmA,prmA,321.271269181872,1.88466388902434,0.264895323393676,7.11474957307358,1.12116218987156e-12,1.04677481784667e-11
42,hotlake_ucc_80939,CD01DRAFT_0043,,,zinc-ribbon domain/Protein of unknown function (DUF3426),,954.055359284924,0.983624103277189,0.129377310376373,7.60275584965954,2.89890092910825e-14,3.2681557448621e-13
43,hotlake_ucc_80940,CD01DRAFT_0044,Translation::Unknown function,tRNA and rRNA base modification::General,tRNA-dihydrouridine synthase DusB,dusB,508.316373318549,-0.970055033464899,0.263316239892075,-3.68399242622671,0.000229609065844456,0.000710625526569233
44,hotlake_ucc_80941,CD01DRAFT_0045,Regulatory functions,DNA interactions,Fis family transcriptional regulator_ factor for inversion stimulation protein,fis,304.16486998466,-0.659347686584196,0.223277707934201,-2.95303858448109,0.00314662629895343,0.00761732802073379
45,hotlake_ucc_80942,CD01DRAFT_0046,Nucleic acid metabolism,Purine metabolism,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase PurH,purH,322.110847897812,0.0233885036929529,0.156165067674228,0.149767832469058,0.880947789031905,0.915343360077772
46,hotlake_ucc_80943,CD01DRAFT_0047,Nucleic acid metabolism,Purine metabolism,phosphoribosylamine--glycine ligase PurD,purD,189.110051114711,-0.0534303214621634,0.184930452283961,-0.288921163617343,0.772641707836216,0.830605760114118
47,hotlake_ucc_80944,CD01DRAFT_0048,Transport and binding proteins,Porins and secretins,TonB-dependent Fe3+-dicitrate receptor fecA,fecA,42.8150327290331,-1.39823641343037,0.32041010549075,-4.36389611148122,1.27766270615763e-05,4.96840607006825e-05
48,hotlake_ucc_80946,CD01DRAFT_0049,Unknown function,Enzymes of unknown specificity,acetoin dehydrogenase,,54.1922130805332,-0.583392287442002,0.269276395924642,-2.16651847793324,0.0302715894138272,0.0576826389609799
49,hotlake_ucc_80947,CD01DRAFT_0050,Transport and binding proteins,Cations and iron carrying compounds,CPA2 family monovalent cation:protein antiporter,,284.856554374299,-0.188670215081547,0.156692044466606,-1.20408292408078,0.228557529216975,0.321278136649948
50,hotlake_ucc_80948,CD01DRAFT_0051,Transcription,General,3' terminal RNA ribose 2'-O-methyltransferase Hen1,,69.4558011674683,-0.529222705942835,0.240306893134927,-2.20227850744875,0.0276456414155821,0.053249507246557
51,hotlake_ucc_80949,CD01DRAFT_0052,Metabolism of other amino acids and amines::Unknown function,Enzymes of unknown specificity::Glutathione and analogs metabolism,putative 4-mercaptohistidine N1-methyltranferase,,135.538583579358,-0.774159915394069,0.300146200453649,-2.57927608020352,0.00990076237053278,0.0212578388548432
52,hotlake_ucc_80950,CD01DRAFT_0053,Amino acid metabolism,Histidine metabolism,hercynyl-gamma-glutamylcysteine sulfoxide synthase EgtB,egtB,498.448840292803,-0.949948121882614,0.237849897273306,-3.99389754955857,6.49959564795207e-05,0.00022187101374161
53,hotlake_ucc_80951,CD01DRAFT_0054,,,hypothetical protein,,69.450337701708,0.27114058968671,0.29084335053107,0.932256450737542,0.351204008062951,0.454937112431214
54,hotlake_ucc_80952,CD01DRAFT_0055,Defense and invasion systems,Detoxification and inactivation,beta-lactamase class A PenP,penP,199.59359195174,-0.678657017419648,0.232093149941639,-2.92407172547014,0.00345485129416451,0.00828148177865904
55,hotlake_ucc_80953,CD01DRAFT_0056,,,protein of unknown function DUF1624,,359.855906832998,-1.68340611549947,0.310836007113412,-5.4157371635689,6.10367078772154e-08,3.45051446843449e-07
56,hotlake_ucc_80954,CD01DRAFT_0057,Transport and binding proteins,Unknown substrate,RND-type efflux system permease component AcrB,acrB,109.386514974776,0.061087866485496,0.287931354494551,0.212161216664759,0.831981262572192,0.873464098697567
57,hotlake_ucc_80955,CD01DRAFT_0058,Intracellular trafficking_ assembly_ and processing::Transport and binding proteins,Unknown substrate::Protein export_ secretion_ and sorting,RND-type efflux system membrane fusion component AcrA,acrA,15.3565222813805,0.713442995851052,0.545671545508883,1.30745867495383,0.191056981104072,0.277333918396709
58,hotlake_ucc_80956,CD01DRAFT_0059,Regulatory functions,DNA interactions,transcriptional repressor of AcrAB operon AcrR,acrR,9.55884493276947,0.477166922878752,0.678153242183611,0.703626987526159,0.481665100127132,0.58096054205997
59,hotlake_ucc_80957,CD01DRAFT_0060,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,DASS family divalent anion:Na+ Symporter,,140.086659682206,-0.113553912437372,0.186419412311299,-0.609131372261542,0.542437364480508,0.634384146441778
60,hotlake_ucc_80958,CD01DRAFT_0061,Unknown function,Enzymes of unknown specificity,acyl-CoA hydrolase,,55.341570437952,0.496563430319323,0.345469519482882,1.43735815264573,0.150616252982549,0.227582379941187
61,hotlake_ucc_80959,CD01DRAFT_0062,Regulatory functions,DNA interactions::Protein interactions,putative response regulator,,363.153755085097,-2.39930275472316,0.287365963671086,-8.34929343778988,6.86725323228284e-17,9.80463308200382e-16
62,hotlake_ucc_80960,CD01DRAFT_0063,,,Putative MetA-pathway of phenol degradation,,46.6758058519238,-0.448955026678484,0.516460490634115,-0.869292104275494,0.384687380454956,0.48836450221908
63,hotlake_ucc_80962,CD01DRAFT_0064,,,hypothetical protein,,67.9166381499202,0.156889606659445,0.283563124253394,0.553279299177303,0.580072173753244,0.668885241985582
64,hotlake_ucc_80963,CD01DRAFT_0065,Natural products biosynthesis,General,putative double-glycine peptidase,,36.0488315040632,-0.427769414811142,0.318334663344829,-1.3437726520777,0.179021915540806,0.263184416984455
65,hotlake_ucc_80965,CD01DRAFT_0066,,,hypothetical protein,,62.868438378432,-0.277629352688627,0.338015519459731,-0.821350904634136,0.411446419916716,0.515560023931516
66,hotlake_ucc_80967,CD01DRAFT_0067,,,hypothetical protein,,300.458943645405,-0.355907845729362,0.217876700481343,-1.63352871116129,0.102357847327454,0.16437762674261
67,hotlake_ucc_80969,CD01DRAFT_0068,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,isocitrate lyase AceA,aceA,2742.98578013341,-0.882778586639824,0.478701514738138,-1.84411070251726,0.0651670084975771,0.112107887969447
68,hotlake_ucc_80970,CD01DRAFT_0069,,,protein of unknown function DUF1538,,179.521256113387,0.568911811052685,0.203322264245076,2.79807926183108,0.00514074957431394,0.0118367347467429
69,hotlake_ucc_80971,CD01DRAFT_0070,,,protein of unknown function DUF1538,,144.457984830336,0.763795401763359,0.316642940398989,2.41216621094073,0.0158580504077281,0.0326337155155352
70,hotlake_ucc_80972,CD01DRAFT_0071,,,hypothetical protein,,98.2926376313998,0.47807496778742,0.272449057352578,1.7547315906795,0.0793052297810605,0.132186646315939
71,hotlake_ucc_80973,CD01DRAFT_0072,Unknown function,General,putative signal transduction protein,,124.226487510363,0.880030412097171,0.311151186584444,2.82830485641853,0.00467952209070779,0.0109095890457979
72,hotlake_ucc_80974,CD01DRAFT_0073,,,K+ transport system NAD-binding component,,124.740102957864,-0.138879634534486,0.214746842948442,-0.646713277027451,0.517817528547935,0.613663184392463
73,hotlake_ucc_80975,CD01DRAFT_0074,,,hypothetical protein,,98.9928933978709,-0.0905443284891195,0.291641661657356,-0.310464314236072,0.756207892759907,0.81698019234376
74,hotlake_ucc_80976,CD01DRAFT_0075,Transport and binding proteins,Anions,SulP family sulfate permease,,196.984621620167,0.0956769320347985,0.183822684053881,0.520484903847636,0.602725646992633,0.687022940278316
75,hotlake_ucc_80977,CD01DRAFT_0076,,,putative iron-regulated protein,,307.236165411787,-1.10045465091792,0.231399110060665,-4.75565636630764,1.9780268648288e-06,8.76335344870923e-06
76,hotlake_ucc_80979,CD01DRAFT_0077,,,DMT superfamily transporter,,95.2814498564666,0.534751775667263,0.343184551274622,1.55820468515014,0.119184734718453,0.186425702606392
77,hotlake_ucc_80981,CD01DRAFT_0078,,,putative phosphatase homologous to the C-terminal domain of histone macroH2A1,,30.2059840377435,-0.27568238596688,0.375879245854705,-0.733433380552871,0.46329414612931,0.563034078800205
78,hotlake_ucc_80982,CD01DRAFT_0079,Regulatory functions,DNA interactions,fructose-responsive transcriptional repressor FruR,fruR,38.6959235688432,-1.00076081576357,0.301480376925173,-3.31948906914083,0.000901823352734543,0.00246708598314513
79,hotlake_ucc_80983,CD01DRAFT_0080,Signal transduction::Transport and binding proteins,Phosphotransferase system (PTS),PTS system D-fructose-specific hybrid IIA /phosphocarrier / phosphotransferase / phosphocarrier component FruI,fruI,27.4686001174246,0.113419342376329,0.42165196354969,0.268988056930898,0.787938873263319,0.841500647612914
80,hotlake_ucc_80984,CD01DRAFT_0081,Energy metabolism::Carbohydrate metabolism::Unknown function,Enzymes of unknown specificity::Fructose and mannose metabolism::General,1-phosphofructokinase FruK,fruK,10.1910257818469,0.295376251850092,0.711056138453126,0.415404967169922,0.677845471051747,0.752691309325698
81,hotlake_ucc_80985,CD01DRAFT_0082,Signal transduction::Transport and binding proteins,Phosphotransferase system (PTS),PTS system D-fructose-specific IIBC component FruA,fruA,23.6111890222813,0.529412174079147,0.551623200280292,0.959735148576312,0.337188528603396,0.44086949328091
82,hotlake_ucc_80986,CD01DRAFT_0083,,,hypothetical protein,,45.1924274292784,-0.306661500153159,0.286565826485358,-1.07012585525032,0.284562662577257,0.385193472665132
83,hotlake_ucc_80987,CD01DRAFT_0084,,,beta-N-acetylglucosaminidase,,90.5060048043233,0.755419433412148,0.277514198628058,2.72209291325166,0.00648699011044616,0.0145427537604959
84,hotlake_ucc_80988,CD01DRAFT_0085,,,hypothetical protein,,700.113008241928,0.537832655638821,0.303844359940623,1.77009260841282,0.0767117146905748,0.128741410497438
85,hotlake_ucc_80989,CD01DRAFT_0086,Unknown function,Enzymes of unknown specificity,DNA repair photolyase,,226.167092255266,-0.747516977283675,0.200665218215562,-3.72519455006231,0.000195164644376884,0.000613240231969776
86,hotlake_ucc_80990,CD01DRAFT_0087,,,TRAP-type transport system substrate-binding component,,4471.50811522996,0.681345605849685,0.138225951359824,4.92921625170106,8.25601491044087e-07,3.89126871441502e-06
87,hotlake_ucc_80992,CD01DRAFT_0088,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type transport system small permease component,,273.086135585419,0.30596248393058,0.198506795954853,1.54131994554063,0.123238936878955,0.191313778202568
88,hotlake_ucc_80993,CD01DRAFT_0089,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,TRAP-type transport system large permease component,,698.064842102865,0.231134735863517,0.173101408692903,1.33525623857614,0.181792496067958,0.266556313574907
89,hotlake_ucc_80994,CD01DRAFT_0090,Fatty acid and lipid metabolism::Unknown function,Enzymes of unknown specificity::Biosynthesis,cyclopropane-fatty-acyl-phospholipid synthase,cfa,1158.04154165705,-0.508491342228817,0.284670377562041,-1.78624606670919,0.0740594252213035,0.124879513562819
90,hotlake_ucc_80995,CD01DRAFT_0091,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::Porphyrin and chlorophyll metabolism,Dehydrogenases (flavoproteins),,812.833803975285,-0.185896395048737,0.323445942477713,-0.574737137293184,0.565469087083269,0.655441501828074
91,hotlake_ucc_80996,CD01DRAFT_0092,,,Chitobiase/beta-hexosaminidase C-terminal domain,,2860.76644805103,6.36557444681237,1.18836264111886,5.35659253039047,8.48060783891016e-08,4.73268728470992e-07
92,hotlake_ucc_80998,CD01DRAFT_0093,,,phosphate-selective porin,oprO_P,1473.09634211252,5.84454529978176,1.24205790375857,4.70553368091429,2.53202695994893e-06,1.10058771859113e-05
93,hotlake_ucc_81000,CD01DRAFT_0094,Unknown function,General,CAAX Protease2 family integral membrane protein,,52.0092440517994,1.35500258967153,0.59984921297923,2.25890533879628,0.0238892738355832,0.0468915400124443
94,hotlake_ucc_81001,CD01DRAFT_0095,Transport and binding proteins,Unknown substrate,ABC-type iron(III) uptake system ATPase component FbpC,fbpC,1914.7149844848,5.46015478842143,1.11927966638726,4.8782756914055,1.07017274575669e-06,4.97802114316311e-06
95,hotlake_ucc_81002,CD01DRAFT_0096,,,ABC-type iron(III) uptake system substrate-binding component FbpA,fbpA,1235.20127819883,5.10974666462408,0.992119801736549,5.15033230430465,2.6002533609588e-07,1.3419777240199e-06
96,hotlake_ucc_81004,CD01DRAFT_0097,,,ABC-type iron(III) uptake system permease component FbpB,fbpB,1100.46726775852,4.8446471267255,0.977245488773775,4.9574515128276,7.14238592879769e-07,3.41995272380129e-06
97,hotlake_ucc_81005,CD01DRAFT_0098,,,iron-binding ferritin-like antioxidant protein Dps,dps,2986.83844859098,-0.584696205892827,0.234914176957679,-2.48897794703196,0.0128110912062473,0.0268435933577073
98,hotlake_ucc_81006,CD01DRAFT_0099,,,putative membrane protein,,243.176111332444,-4.91412373617931,0.221120895399006,-22.2236968031082,2.02680418400213e-109,8.80984218646257e-107
99,hotlake_ucc_81007,CD01DRAFT_0100,Translation::Unknown function,tRNA and rRNA base modification::General,dihydrolipoamide dehydrogenase,lpd,262.552028018442,-0.954689156011898,0.235662690152632,-4.05108316209738,5.09810826079877e-05,0.000178707880969935
100,hotlake_ucc_81008,CD01DRAFT_0101,Transport and binding proteins,Amino acids_ peptides and amines,Putative threonine efflux protein,,58.7493092292229,0.276894126509332,0.320579323523879,0.863730459799001,0.387735976766527,0.491014335827288
101,hotlake_ucc_81009,CD01DRAFT_0102,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,3-deoxy-7-phosphoheptulonate synthase,aroF,376.305000429436,-0.931819905738042,0.176121431117949,-5.29078091077969,1.21795195715771e-07,6.62674277663553e-07
102,hotlake_ucc_81010,CD01DRAFT_0103,Defense and invasion systems,Secretion systems,T2aSS general secretion pathway secretin GspD,gspD,134.305027484499,-0.0807258927066923,0.202595052090459,-0.398459349691561,0.690291617063466,0.762400001680485
103,hotlake_ucc_81012,CD01DRAFT_0104,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,DnaJ-class molecular chaperone with C-terminal Zn finger domain,,60.9578464754138,0.700607146685913,0.380444576813934,1.84154851819208,0.0655412174141919,0.112702084626074
104,hotlake_ucc_81013,CD01DRAFT_0105,Intracellular trafficking_ assembly_ and processing::Transport and binding proteins,Unknown substrate::Protein export_ secretion_ and sorting,RND-type efflux system MFP component,acrA,212.154836714774,-0.374220305071113,0.210256638199355,-1.77982635067291,0.0751043837658667,0.126477980754227
105,hotlake_ucc_81014,CD01DRAFT_0106,Transport and binding proteins,Unknown substrate,RND family efflux system permease component,acrB,597.919004797494,-0.312490369958354,0.194980805643997,-1.60267247294542,0.109006983972712,0.173066282995637
106,hotlake_ucc_81015,CD01DRAFT_0107,,,AraC family transcriptional regulator,,33.6091540614734,-0.665312636839095,0.351514445886095,-1.89270354213176,0.0583973051019438,0.102286154515082
107,hotlake_ucc_81016,CD01DRAFT_0108,Regulatory functions,Small molecule interactions,PAS domain S-box/diguanylate cyclase (GGDEF) domain,,106.090165243952,-0.407688327934495,0.220152663068511,-1.85184372631288,0.0640482666147661,0.110426099161289
108,hotlake_ucc_81017,CD01DRAFT_0109,,,hypothetical protein,,16.3358843441635,1.17569299279838,0.617876824614358,1.90279509760247,0.0570672871662471,0.100200730428348
109,hotlake_ucc_81018,CD01DRAFT_0110,,,protein of unknown function DUF3301,,40.6926387325389,0.095015477391714,0.348895410848755,0.272332264733923,0.785366549728731,0.839899929616948
110,hotlake_ucc_81019,CD01DRAFT_0111,Unknown function,Enzymes of unknown specificity,triacylglycerol lipase LipA,lipA,64.5345681888725,-3.22444176524073,0.617226736399669,-5.22407986415032,1.75023231980857e-07,9.31552222461378e-07
111,hotlake_ucc_81021,CD01DRAFT_0112,,,lipase chaperone,,44.9580061108967,-2.90180274510719,0.401320993196864,-7.2306278373126,4.80766186211493e-13,4.71367749488561e-12
112,hotlake_ucc_81022,CD01DRAFT_0113,Signal transduction::Unknown function,Enzymes of unknown specificity::Two-component systems::Taxis,two component signal transduction system histidine kinase,,60.4596351526975,-2.44148760181861,0.258705899401904,-9.43730934417431,3.82474506146392e-21,7.87494877918255e-20
113,hotlake_ucc_81023,CD01DRAFT_0114,Regulatory functions::Signal transduction,Taxis::DNA interactions,two component signal transduction ssytem LuxR family response regulator,,96.474168745781,-1.97855729012598,0.271292866085304,-7.29306788886905,3.02975322412692e-13,3.04688807526594e-12
114,hotlake_ucc_81024,CD01DRAFT_0115,,,ABC-type uptake system PAAT family substrate-binding component,,194.555933463717,0.201287100535504,0.180471256381531,1.11534160381732,0.264704063484439,0.363248020648858
115,hotlake_ucc_81026,CD01DRAFT_0116,,,aspartate aminotransferase,aspB,869.102036479333,1.57643558154398,0.380836250980179,4.13940526272544,3.48207357559067e-05,0.000126011765288721
116,hotlake_ucc_81027,CD01DRAFT_0117,,,myo-inositol-1(or 4)-monophosphatase SuhB,suhB,217.752697516099,0.942484260821618,0.292283317802731,3.22455714512493,0.00126167673294576,0.00336447128785535
117,hotlake_ucc_81028,CD01DRAFT_0118,Regulatory functions,DNA interactions,TetR family transcriptional regulator,slmA,125.625945638996,0.154859016493937,0.268672788245596,0.576385191463377,0.564354851553862,0.654343858707382
118,hotlake_ucc_81029,CD01DRAFT_0119,Prosthetic groups_ cofactors_ and carriers,Thiamine metabolism,thiazole synthase ThiG,thiG,247.346536551778,0.158821249587234,0.211181530939705,0.75206031929269,0.452014785341788,0.553043650048194
119,hotlake_ucc_81030,CD01DRAFT_0120,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,sulfur carrier protein ThiS,thiS,41.2339214543482,-0.227249589526983,0.345491316680808,-0.657757745433973,0.510693810036923,0.607546537132557
120,hotlake_ucc_81031,CD01DRAFT_0121,,,protein of unknown function DUF423,,55.1599421548695,0.797500101570643,0.363539969872071,2.19370679337208,0.02825649514251,0.054372557303246
121,hotlake_ucc_81032,CD01DRAFT_0122,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::Purine metabolism,bis(5'-nucleosyl)-tetraphosphatase ApaH,apaH,152.426073113262,0.636478773228208,0.235994291658032,2.69700918931758,0.00699653395749802,0.0155513868418933
