GeneID,Acc_num,Main_Role,Subrole,Product,Gene,T6_HL58G,T7_HL58G,T8_HL58G,T9_HL58G,T10_HL58G,T11_HL58G,T12_HL58G,T13_HL58G,T14_HL58G,T15_HL58G,T21_HL58X,T22_HL58X,T23_HL58X,T24_HL58X
hotlake_ucc_80908,CD01DRAFT_0014,Amino acid metabolism,Histidine metabolism,phosphoribosyl-ATP pyrophosphohydrolase HisE,hisE,4.16833291691347,4.50587763453594,4.45871804769549,4.37579525725594,4.47509939879604,4.79805334589231,3.63277055184802,4.7838921088807,5.41638578048012,3.22521518013685,1.32106425781307,0.194244603258702,1.96124807855958,-0.173798294143459
hotlake_ucc_80909,CD01DRAFT_0015,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatA,tatA,13.4134837727539,12.8752944334814,13.0402835957133,14.025213547099,12.9825639510346,11.0202603177718,9.93681573471972,11.2799033322479,10.571312677893,9.91000113323221,10.0701309558439,10.6720565911226,10.1925288659415,12.1639149602681
hotlake_ucc_80910,CD01DRAFT_0016,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatB,tatB,9.72405166669236,9.08094483144335,9.01992765696727,9.63087211614129,8.89386205598631,6.51761539907888,5.87322415507073,7.65057406679162,6.68374194041743,5.2996341524454,6.12531155638687,4.68626335067386,3.26444915465545,7.56442737587563
hotlake_ucc_80911,CD01DRAFT_0017,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,sec-independent protein translocase protein TatC,tatC,10.6308220521312,10.168752478819,10.4709698359289,10.9052201982051,10.3698767273159,8.64394848275059,7.97114858397094,9.49962528282046,8.62362339163683,7.45523531008767,6.49696175526024,6.54038034441909,5.43187164235336,9.15840171904924
hotlake_ucc_80912,CD01DRAFT_0018,Translation,tRNA and rRNA base modification,RNA methyltransferase_ RsmE family,,6.94317399120629,7.27212055823889,7.03580494501207,7.28891173475725,6.22420116357712,5.91778294470076,4.23163328673397,6.42914611057586,5.31123383363275,4.1889784979337,1.32106425781307,0.702638802893707,1.55026470293654,4.80894242523944
hotlake_ucc_80913,CD01DRAFT_0019,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::Ubiquinone and other terpenoid-quinone biosynthesis,2-octaprenylphenol hydroxylase UbiI,ubiI,5.43815525738887,5.64292298806242,5.27297560079319,5.02982071859793,5.07165879023076,4.60973717813519,4.77852241906438,4.2248384323707,4.44138860234224,4.42132498453379,3.25815936623106,4.52305610165329,4.00658699436034,4.76090519497136
hotlake_ucc_80914,CD01DRAFT_0020,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::Ubiquinone and other terpenoid-quinone biosynthesis,2-octaprenyl-6-methoxyphenol hydroxylase UbiH,ubiH,3.91362346700258,3.70377874213748,3.60838644410458,3.18436956137187,3.31575973099475,3.46605216819198,3.56959380015212,3.63014023277453,3.48961243708514,3.68136907452996,3.11818128882429,3.56130460548465,3.77600820603841,2.78033826641867
hotlake_ucc_80915,CD01DRAFT_0021,Intracellular trafficking_ assembly_ and processing,Peptidases,Xaa-Pro aminopeptidase PepP,pepP,6.16658294129078,5.86084770913555,5.90203919172674,5.55903767382802,5.80082869356224,6.05711302853954,5.98691877780195,5.6384762325517,6.18666744233682,5.95090915347233,6.64268339984145,6.94128658921354,7.2058465030555,6.48943125554663
hotlake_ucc_80916,CD01DRAFT_0022,Unknown function,General,hypothetical protein YgfB,ygfB,6.54670158956603,6.4778714497712,6.76243938645402,6.6630663167808,6.38127590023573,3.97000814566402,5.89543164536203,6.12090833088807,5.94572945094261,5.70940964308822,7.45910063474197,7.42068635100077,5.83371865169567,6.69965274410974
hotlake_ucc_80917,CD01DRAFT_0023,,,protein of unknown function DUF2796,,1.01622678426281,1.06439690622403,1.02605412416188,1.16579569833179,1.12383107787131,2.08745254926726,2.10038129647096,1.91408179852941,2.05840573927631,1.53166185887329,1.54446807747651,4.351286137327,3.77600820603841,3.6162523889113
hotlake_ucc_80919,CD01DRAFT_0024,,,COG3495 family uncharacterized protein,,4.42469359527172,4.31135738987821,4.48484296327633,5.02136169643053,5.00866161611854,3.56613312094331,5.1733622541019,5.3200298688701,5.54786141364533,4.90937640760054,4.79139552793329,5.39605656705962,6.4016564492925,2.78033826641867
hotlake_ucc_80921,CD01DRAFT_0025,Transport and binding proteins,Unknown substrate,ABC-CD-type efflux system ATPase component,,-1.27628375565928,-1.02538319263321,-1.08370413342648,-1.51279430512882,-1.17812470610315,-1.90617381260372,-1.03155663442826,-1.49495700525591,-0.888670947161946,-1.79119035039333,-2.2977664763432,0.194244603258702,1.08927498993007,-1.81195073014691
hotlake_ucc_80922,CD01DRAFT_0026,Transport and binding proteins,Unknown substrate,ABC-CD-type efflux system permease component,,0.544975096454635,0.626999705053737,0.850735767795456,0.282702394996298,0.265689822772079,0.382413495518794,1.27160873258397,0.89883896655871,0.412462614382161,0.354393073438801,-0.786181474738594,-1.98882830132355,-3.01593771231446,0.949012531661111
hotlake_ucc_80923,CD01DRAFT_0027,Unknown function,General,cell division protein ZapB,zapB,6.33478739971979,6.74319282208411,6.83893213036869,6.86542962723311,6.96349630903932,6.53048759925151,7.12762970375246,6.83960658842091,7.14727720534968,6.66277525731182,5.20266346234453,7.29207723926168,5.57188327371663,4.90289769649607
hotlake_ucc_80924,CD01DRAFT_0028,,,Z-ring-associated protein ZapA,zapA,3.62830294979596,3.21634821743348,3.63812807483052,3.00573611417522,3.59426232151312,4.65785711443294,4.23163328673397,4.7122520395461,5.05480708658147,4.00846117996757,3.39297324886557,5.26646746150901,4.96876394792006,3.106773810972
hotlake_ucc_80926,CD01DRAFT_0030,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::One carbon pool by folate,5-formyltetrahydrofolate cyclo-ligase YgfA,,3.1586561936294,2.86591882167309,3.04400985540818,2.41753598796406,3.34916762137253,2.03810313933796,3.00957151867572,3.45127448092487,2.59105095472455,2.68999527493264,2.82117961318507,2.54661706171407,2.66941701610568,3.25975357564644
hotlake_ucc_80927,CD01DRAFT_0031,,,hypothetical protein,,1.01622678426281,0.870993661721324,1.07783518279194,0.82797809720167,1.17612765473307,6.04195445086636,6.44636130256854,5.03902914441476,5.20234597363992,6.46652969391508,1.32106425781307,0.194244603258702,-0.781517626955536,1.70054380062659
hotlake_ucc_80928,CD01DRAFT_0032,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,biosynthetic threonine dehydratase IlvA2,ilvA2,4.08960331643201,3.98439325774819,4.14732520017624,4.76257204121298,4.82255393666402,5.70416082218405,7.55595785987597,5.48697041341499,6.15459183328215,7.62047034339619,4.96241123081749,6.86549143641316,5.57188327371663,6.08016356633417
hotlake_ucc_80929,CD01DRAFT_0033,Carbohydrate metabolism,Pentose phosphate pathway,ribose 5-phosphate isomerase RpiA,rpiA,6.37169263302679,6.40566319419175,6.45099737733466,6.75425377619801,6.40212264450197,4.5361946476072,5.79644707366499,5.19827982352231,5.44723655235523,6.32168104442596,5.69942907072442,6.62517643656125,7.5000184841952,5.98444794704804
hotlake_ucc_80930,CD01DRAFT_0034,Fatty acid and lipid metabolism,Fatty acid degradation,acyl-CoA dehydrogenase,acd,0.916485614440472,1.23982241490335,1.09981177051147,0.584661665504333,0.891127181021468,-0.0242191881991944,1.96255411229385,-0.386018685958706,1.1378869163961,1.87800885054717,1.95530363565065,-1.10108058855832,-0.0471460323429866,1.4662055807396
hotlake_ucc_80931,CD01DRAFT_0035,Metabolism of other amino acids and amines,Phosphonate and phosphinate metabolism,inorganic pyrophosphatase Ppa,ppa,5.94254733548299,5.7690657907788,6.31443714606288,6.3034206808806,6.62349281220861,8.60319901776582,10.2662161395958,8.78490027954797,8.88213624459003,9.74431064661244,9.25409998140859,10.1052427461384,10.7197526012325,10.974105762303
hotlake_ucc_80932,CD01DRAFT_0036,,,putative protein conserved in bacteria,,7.24354105329541,7.56957938038224,7.37781169682954,7.43807851187442,7.17700327180815,7.37876158858994,6.42429928128163,7.5046002779144,7.53904931674851,6.81925955732686,6.78137065985154,6.70754285250215,5.43187164235336,6.37827359979794
hotlake_ucc_80933,CD01DRAFT_0037,Regulatory functions,General::Small molecule interactions,diguanylate cyclase/phosphodiesterase,,5.0436572624796,5.05754392004232,4.96744164701055,4.61525382346108,4.47810365362494,4.86591397570913,3.0727223878178,4.81034925491961,5.07796567261395,3.29740133243507,4.61071132421943,0.702638802893707,5.28509635309481,2.78033826641867
hotlake_ucc_80934,CD01DRAFT_0038,Regulatory functions::Signal transduction,Taxis::Small molecule interactions,response regulator receiver modulated diguanylate cyclase,,4.34330203265961,4.84439615931084,4.34607611827392,4.50435032270214,4.69870042269887,4.11368252509756,4.54741413237441,4.32824197376893,4.42728781131001,3.92951687407889,4.51644353966527,3.08881244140949,2.33195695065294,5.98444794704804
hotlake_ucc_80935,CD01DRAFT_0039,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,3-dehydroquinate dehydratase II AroQ,aroQ,6.06242203081583,5.61360811603194,6.40208215804218,6.61553717863502,6.31617342302786,9.33605579764734,9.18155643672296,9.09748937017466,9.05186058228348,8.71985416251202,5.82750059800143,4.98972701896704,5.83371865169567,7.39233666663085
hotlake_ucc_80936,CD01DRAFT_0040,Fatty acid and lipid metabolism,Biosynthesis,acetyl-CoA carboxylase biotin carboxyl carrier protein AccB,accB,3.9071696610919,4.58877232885575,4.01690914686734,4.47100313732095,4.66768487123603,7.35015195146758,7.12474677115373,6.9529149544867,7.81914048708192,6.74409135852134,4.96241123081749,4.84161065446029,4.79776492954709,5.64093008372613
hotlake_ucc_80937,CD01DRAFT_0041,Fatty acid and lipid metabolism,Biosynthesis,acetyl-CoA carboxylase complex biotin carboxylase subunit AccC,accC,7.71758369069912,7.92998301296378,8.21713509054974,8.32563313614025,8.24842833297036,11.2302219865221,10.5116125261033,10.6475457300867,10.8123956230588,9.98142904351179,7.97073562588286,7.71743762183035,8.37786446108048,9.06904671041844
hotlake_ucc_80938,CD01DRAFT_0042,Translation::Unknown function,Enzymes of unknown specificity::Ribosomal proteins: synthesis and modification,ribosomal protein L11 methyltransferase PrmA,prmA,3.97434315675129,4.86323983671204,4.14412486681197,4.57654061725647,4.58446251020591,8.59732155108637,6.67512741881093,6.50008638791728,6.94042127167839,6.12484729450707,3.25815936623106,3.08881244140949,1.96124807855958,2.6940372939293
hotlake_ucc_80939,CD01DRAFT_0043,,,zinc-ribbon domain/Protein of unknown function (DUF3426),,7.89036087523849,8.10445266935853,8.23363038160096,8.26568832040516,8.21921811481148,9.8940432259603,9.84450872830443,9.62654106120026,9.98357144453166,9.31606572579678,8.11183239136282,8.03400223871474,8.22491579802285,7.07864041097139
hotlake_ucc_80940,CD01DRAFT_0044,Translation::Unknown function,tRNA and rRNA base modification::General,tRNA-dihydrouridine synthase DusB,dusB,7.8520946796208,7.53978300221472,7.65095651195381,7.86729138040131,7.85931815674519,4.16950179750705,6.1617571379767,3.7041505924717,4.37027576209142,6.41305853753342,7.38755255190747,7.29207723926168,5.43187164235336,8.25868109540515
hotlake_ucc_80941,CD01DRAFT_0045,Regulatory functions,DNA interactions,Fis family transcriptional regulator_ factor for inversion stimulation protein,fis,6.4555410245292,6.0848294529712,6.3160257293012,6.53169918327232,6.28805559613399,2.32496928802357,4.49915174970318,3.52902019761467,2.661332407795,4.70239529075357,4.70232009519475,4.98972701896704,4.79776492954709,5.95183649850299
hotlake_ucc_80942,CD01DRAFT_0046,Nucleic acid metabolism,Purine metabolism,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase PurH,purH,5.35866568057169,5.02499080138609,5.42477351893117,5.08010014964786,5.44706110454737,5.43705990517694,6.14148309337711,5.14346539137686,4.98428516655811,5.90844103379954,5.56561742719549,5.26646746150901,5.43187164235336,5.64093008372613
hotlake_ucc_80943,CD01DRAFT_0047,Nucleic acid metabolism,Purine metabolism,phosphoribosylamine--glycine ligase PurD,purD,3.68379752330165,3.90171320338232,3.41278162907646,3.24679850810923,3.59426232151312,3.39775923515707,4.26161104125378,3.12251724687309,3.22044850127521,4.0568983931043,4.0002021956544,4.52305610165329,2.66941701610568,3.68351063053921
hotlake_ucc_80944,CD01DRAFT_0048,Transport and binding proteins,Porins and secretins,TonB-dependent Fe3+-dicitrate receptor fecA,fecA,-1.91442113170286,-1.74804490117098,-1.6605272648857,-1.87962536332019,-1.81360431486572,-0.385448848100935,-2.14112795104588,-1.86681897559232,-1.62484301928273,-2.48392112540332,1.7554458755496,-1.10108058855832,2.66941701610568,-1.01448593174191
hotlake_ucc_80946,CD01DRAFT_0049,Unknown function,Enzymes of unknown specificity,acetoin dehydrogenase,,-1.85106236789476,-1.52012974820101,-1.6605272648857,-1.67286920360513,-1.58285928635121,0.0607719039307577,-0.0700694465049851,-0.939374240496867,-0.770108978743827,0.457317269701266,0.830351000545881,2.54661706171407,1.08927498993007,0.00898689567280808
hotlake_ucc_80947,CD01DRAFT_0050,Transport and binding proteins,Cations and iron carrying compounds,CPA2 family monovalent cation:protein antiporter,,5.60259590067563,5.3655649723226,5.28198403478891,5.1594379089831,5.11870093872931,4.46096007538956,5.04132766235527,4.49697390404201,4.16269545276154,5.26671940613821,5.35306484414762,5.1311767797417,4.00658699436034,5.45312290202631
hotlake_ucc_80948,CD01DRAFT_0051,Transcription,General,3' terminal RNA ribose 2'-O-methyltransferase Hen1,,0.576720778617347,0.398294619032688,0.550346364902836,0.251112505004015,0.140651551973185,-0.0242191881991944,0.0251513423973879,-0.277788297899638,0.195621564375676,0.167110204586099,1.32106425781307,1.15025983429067,1.96124807855958,0.508533355775945
hotlake_ucc_80949,CD01DRAFT_0052,Metabolism of other amino acids and amines::Unknown function,Enzymes of unknown specificity::Glutathione and analogs metabolism,putative 4-mercaptohistidine N1-methyltranferase,,2.61076957600639,2.26277991671196,2.25015049156375,1.91521520010142,1.71471748304539,0.678430428396596,0.690158658543672,2.41394481871855,3.22044850127521,1.10803616703876,3.25815936623106,4.351286137327,4.96876394792006,1.4662055807396
hotlake_ucc_80950,CD01DRAFT_0053,Amino acid metabolism,Histidine metabolism,hercynyl-gamma-glutamylcysteine sulfoxide synthase EgtB,egtB,6.75309321084462,6.6275120882562,6.46007742642442,6.20224699194269,6.13448586261119,6.19011524150411,4.81652630424399,6.37738563997262,6.52501129251463,5.15210388889354,8.08423425908594,7.93275335132425,9.17207732444502,5.98444794704804
hotlake_ucc_80951,CD01DRAFT_0054,,,hypothetical protein,,1.11340183146184,1.28243767808234,1.46177317541682,1.10734364517493,1.19832117281608,-0.291722067102127,-0.0942663525205587,1.02604995996404,0.657028636452793,0.557475524079523,1.7554458755496,-1.10108058855832,-3.01593771231446,-0.569496564836315
hotlake_ucc_80952,CD01DRAFT_0055,Defense and invasion systems,Detoxification and inactivation,beta-lactamase class A PenP,penP,3.1586561936294,3.43264719848485,2.77276971572062,2.81802006810688,2.78886532288526,3.32815722102602,2.46150582474731,4.26658333565435,3.43358921255617,2.8413497936195,5.20266346234453,5.63974445966502,5.95646056050556,2.78033826641867
hotlake_ucc_80953,CD01DRAFT_0056,,,protein of unknown function DUF1624,,3.92649523139864,4.00881657997658,3.18930688141417,3.80194193904263,3.49980394860774,3.03568494368238,3.41139136306651,5.38644837564037,4.89995995214917,3.84873478696531,7.88217016387772,8.72339585693971,9.13623744088417,4.61232914623431
hotlake_ucc_80954,CD01DRAFT_0057,Transport and binding proteins,Unknown substrate,RND-type efflux system permease component AcrB,acrB,1.88568348512571,2.08185122624372,1.9820681244619,1.72701356590367,1.64979270450277,0.143843832636736,2.95610781566759,0.950239101820348,2.24444788157478,2.5468614495005,0.265847269201346,3.08881244140949,1.55026470293654,2.12979259426898
hotlake_ucc_80955,CD01DRAFT_0058,Intracellular trafficking_ assembly_ and processing::Transport and binding proteins,Unknown substrate::Protein export_ secretion_ and sorting,RND-type efflux system membrane fusion component AcrA,acrA,-3.66980930148897,-3.23229307084745,-3.4670600282931,-3.54601765187197,-3.21556191779707,-2.55987855298373,-1.57738396451614,-2.41799581622558,-2.28512328188376,-2.03999190597113,-2.2977664763432,-3.22918247898993,-6.39770309849052,-2.87299772070273
hotlake_ucc_80956,CD01DRAFT_0059,Regulatory functions,DNA interactions,transcriptional repressor of AcrAB operon AcrR,acrR,-3.69975303203392,-3.81129491505513,-4.13419907677491,-4.00331878505235,-3.44424752500666,-2.94914282417495,-2.56497965871129,-4.12526262221056,-3.25400923241002,-2.48392112540332,-6.39770309849052,-6.39770309849052,-6.39770309849052,-2.1268384642424
hotlake_ucc_80957,CD01DRAFT_0060,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,DASS family divalent anion:Na+ Symporter,,2.24281285879776,2.5280172135492,2.52055844185649,2.03568290050652,2.48654068472162,2.50475745740127,3.11422948871047,2.46560475094494,2.37193389308697,3.16395281498879,3.11818128882429,3.08881244140949,2.33195695065294,3.18406152711051
hotlake_ucc_80958,CD01DRAFT_0061,Unknown function,Enzymes of unknown specificity,acyl-CoA hydrolase,,0.945253105864445,1.09123486819466,0.567214035876653,0.670683968490723,0.565378809613348,-0.481672665506593,-0.505050222469019,0.0613742813238414,-0.280554946001487,-0.39531140406616,-0.0522186517206862,-0.395506370829766,-3.01593771231446,-1.81195073014691
hotlake_ucc_80959,CD01DRAFT_0062,Regulatory functions,DNA interactions::Protein interactions,putative response regulator,,8.47349385660964,7.65341688009664,6.4403677531991,8.59906980977654,6.66024874046501,1.44806933894554,-0.477962938990848,-0.104274985202622,1.62600486527435,-0.177896094690998,5.69942907072442,5.63974445966502,5.43187164235336,6.29200799607229
hotlake_ucc_80960,CD01DRAFT_0063,,,Putative MetA-pathway of phenol degradation,,2.00670652510408,0.576237107918205,-0.248330108942667,2.37563115226501,0.293954667211291,-1.62352940612083,-3.05998531496113,-1.8110652959909,-1.85693594143579,-3.38932577716249,-0.400563593416781,-6.39770309849052,-0.0471460323429866,-2.87299772070273
hotlake_ucc_80962,CD01DRAFT_0064,,,hypothetical protein,,1.16782960736605,0.616902110214609,1.15779935460172,0.642228808784282,1.26413191468137,-0.682222459821301,0.806231079439581,0.713204077929374,0.454352627183103,0.606565463866515,-0.0522186517206862,-1.10108058855832,-0.781517626955536,0.949012531661111
hotlake_ucc_80963,CD01DRAFT_0065,Natural products biosynthesis,General,putative double-glycine peptidase,,-1.71283958907982,-1.74804490117098,-1.49188528225178,-1.78403076226459,-2.11766121418266,-1.23984799309663,-1.19299111612896,-1.39588109017188,-1.47864575351408,-0.985646036302576,-2.2977664763432,1.55046938673287,-1.71038190981353,-0.366235388432559
hotlake_ucc_80965,CD01DRAFT_0066,,,hypothetical protein,,0.512957404743571,0.451517735214134,0.0825829563023186,0.355382349110687,-0.0295309399827888,-1.36298672192993,0.748643113051679,-0.612743090878257,-1.07437189278177,0.977753683213266,0.558747404443267,2.24284876366903,-0.0471460323429866,-0.569496564836315
hotlake_ucc_80967,CD01DRAFT_0067,,,hypothetical protein,,7.09288185338648,5.87662117767378,5.57344091753724,7.29799423664731,6.36513704896427,2.95878221334176,3.95737501799587,4.00803084840031,3.92522054690534,3.58364118255706,5.27878439652175,4.351286137327,4.61709369143025,3.94043922293839
hotlake_ucc_80969,CD01DRAFT_0068,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,isocitrate lyase AceA,aceA,10.4309643220151,10.4338607313366,10.1365919046383,10.5588413805818,10.4318534575787,12.4728847349032,7.23222625440302,11.932534221515,12.1914420198725,7.07299603112326,12.6374675726564,12.9946099884663,12.3205143192638,12.6036520096266
hotlake_ucc_80970,CD01DRAFT_0069,,,protein of unknown function DUF1538,,4.04644530945922,3.8341242765143,4.01690914686734,3.54822331755113,3.5117474359948,4.08542570510763,3.79026734285738,4.48728374723136,3.75734550744269,3.23734563633149,2.82117961318507,2.82759461494479,0.564123530813968,2.86468337190918
hotlake_ucc_80971,CD01DRAFT_0070,,,protein of unknown function DUF1538,,3.36740913738168,2.97025581308668,3.53293705147456,3.35007678392833,3.92064551935465,4.16950179750705,1.74592798842422,3.96297098969896,2.86456469941092,1.53166185887329,2.66326032096483,-0.395506370829766,1.55026470293654,0.661177000847363
hotlake_ucc_80972,CD01DRAFT_0071,,,hypothetical protein,,1.74329639396941,1.63041223946354,1.6810345885061,1.92200933134439,1.75314564184748,2.32496928802357,1.16918565175915,2.37910613724422,2.7074628068272,0.977753683213266,1.7554458755496,0.194244603258702,-0.781517626955536,1.08508599486987
hotlake_ucc_80973,CD01DRAFT_0072,Unknown function,General,putative signal transduction protein,,3.02909799411674,3.04529514035098,2.99132846086363,3.60905672365635,3.29050130407738,2.41593816728059,1.50035312674921,3.03550108780014,3.58109601732669,1.21327824111011,-0.400563593416781,0.194244603258702,-0.0471460323429866,1.4662055807396
hotlake_ucc_80974,CD01DRAFT_0073,,,K+ transport system NAD-binding component,,1.59535521305537,1.42384750959902,1.30592150337751,0.996332939229949,1.29301817154915,1.08280776547383,2.73419087096015,3.12251724687309,2.63805174838973,2.44331048854345,2.82117961318507,4.1701663946908,2.97889326592149,2.02695497024195
hotlake_ucc_80975,CD01DRAFT_0074,,,hypothetical protein,,2.76878923043568,2.60645637537968,2.65363692754266,2.6873898644349,2.6658552827549,0.818103173837832,0.0949812164198169,1.83407114491881,0.696279296471632,-0.492644672457787,1.32106425781307,1.15025983429067,1.08927498993007,0.183102291400803
hotlake_ucc_80976,CD01DRAFT_0075,Transport and binding proteins,Anions,SulP family sulfate permease,,4.23648546977508,4.00881657997658,4.01690914686734,3.54383848318239,3.5117474359948,3.88084019348995,3.5513375129575,4.52587378018882,3.80855739771255,3.59463235015718,3.76964146517241,1.91245551945745,4.22269286791651,3.94043922293839
hotlake_ucc_80977,CD01DRAFT_0076,,,putative iron-regulated protein,,3.53983543890317,3.82130466050082,2.90634951226378,3.81822804930447,3.89576408425175,3.25719948572325,4.37890700787932,5.2445023046082,5.20234597363992,3.89944270400894,6.99847473143768,7.54340806401254,7.94726406088519,5.16903657026657
hotlake_ucc_80979,CD01DRAFT_0077,,,DMT superfamily transporter,,1.38442569931846,1.03736704187754,1.77388035817543,0.970245117905007,0.70245528465859,2.75923651591627,0.529586006940575,3.03550108780014,2.88647544238684,0.40621096114475,-0.0522186517206862,0.194244603258702,1.55026470293654,1.5851834005546
hotlake_ucc_80981,CD01DRAFT_0078,,,putative phosphatase homologous to the C-terminal domain of histone macroH2A1,,-1.3700541225602,-1.0413128803753,-1.21904206290986,-1.67286920360513,-1.64716641846801,-1.00602983360849,-2.05431942767847,-1.29961165346742,-2.37825786072827,-1.74363122762694,-1.21907668412007,-3.22918247898993,-1.71038190981353,-0.784999554199597
hotlake_ucc_80982,CD01DRAFT_0079,Regulatory functions,DNA interactions,fructose-responsive transcriptional repressor FruR,fruR,-0.842174072555263,-0.735701854355937,-0.992011920724433,-1.29421347419617,-1.33725742863516,-1.76182000970724,-1.69029035566445,-1.54560670075025,-1.01136909941922,-1.88843041307136,-1.71445737978443,0.702638802893707,-3.01593771231446,1.21643213001629
