GeneID,Acc_num,Main_Role,Subrole,Product,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
72,hotlake_ucc_80974,CD01DRAFT_0073,,,K+ transport system NAD-binding component,,124.740102957864,0.55793603265034,0.134768566417216,4.13995672346238,3.47371347617816e-05,0.000126410856919153
73,hotlake_ucc_80975,CD01DRAFT_0074,,,hypothetical protein,,98.9928933978709,-0.960937071281695,0.175005649588276,-5.49089171430996,3.99909495257503e-08,2.55211410350302e-07
74,hotlake_ucc_80976,CD01DRAFT_0075,Transport and binding proteins,Anions,SulP family sulfate permease,,196.984621620167,0.00437086475676315,0.109642219077335,0.0398647965495864,0.968200917064251,0.977193495241318
75,hotlake_ucc_80977,CD01DRAFT_0076,,,putative iron-regulated protein,,307.236165411787,0.380342498239893,0.201241082018143,1.88998436316101,0.0587600514166767,0.0960992145242639
76,hotlake_ucc_80979,CD01DRAFT_0077,,,DMT superfamily transporter,,95.2814498564666,0.413882778242548,0.244227574356999,1.6946603156184,0.090139877948795,0.139709668199559
77,hotlake_ucc_80981,CD01DRAFT_0078,,,putative phosphatase homologous to the C-terminal domain of histone macroH2A1,,30.2059840377435,-0.22590304158056,0.170882113915859,-1.32198178266798,0.186174217236563,0.257454214061817
78,hotlake_ucc_80982,CD01DRAFT_0079,Regulatory functions,DNA interactions,fructose-responsive transcriptional repressor FruR,fruR,38.6959235688432,-0.349412598216503,0.163954353277652,-2.13115779624822,0.0330761445840946,0.0580501918407259
79,hotlake_ucc_80983,CD01DRAFT_0080,Signal transduction::Transport and binding proteins,Phosphotransferase system (PTS),PTS system D-fructose-specific hybrid IIA /phosphocarrier / phosphotransferase / phosphocarrier component FruI,fruI,27.4686001174246,-0.170122574057615,0.167461598445535,-1.01589006456872,0.309681740620276,0.393719522036568
80,hotlake_ucc_80984,CD01DRAFT_0081,Energy metabolism::Carbohydrate metabolism::Unknown function,Enzymes of unknown specificity::Fructose and mannose metabolism::General,1-phosphofructokinase FruK,fruK,10.1910257818469,-0.103024879922154,0.281927808967275,-0.365430002451843,0.71479044879833,0.772234254542686
81,hotlake_ucc_80985,CD01DRAFT_0082,Signal transduction::Transport and binding proteins,Phosphotransferase system (PTS),PTS system D-fructose-specific IIBC component FruA,fruA,23.6111890222813,-0.249292314096588,0.254049675807094,-0.981273891826895,0.32645769398843,0.41196854802669
82,hotlake_ucc_80986,CD01DRAFT_0083,,,hypothetical protein,,45.1924274292784,0.302332814168645,0.141504894951773,2.136553751527,0.0326343046591346,0.05752884515734
83,hotlake_ucc_80987,CD01DRAFT_0084,,,beta-N-acetylglucosaminidase,,90.5060048043233,0.425132726231572,0.136832037049776,3.10696774964272,0.0018901701811769,0.00463304871476443
84,hotlake_ucc_80988,CD01DRAFT_0085,,,hypothetical protein,,700.113008241928,-0.526214769216727,0.270369670786752,-1.94627883995083,0.0516212539512019,0.0857868927175454
85,hotlake_ucc_80989,CD01DRAFT_0086,Unknown function,Enzymes of unknown specificity,DNA repair photolyase,,226.167092255266,0.159467479667675,0.157288756685228,1.01385174012664,0.31065350228719,0.394570292515418
86,hotlake_ucc_80990,CD01DRAFT_0087,,,TRAP-type transport system substrate-binding component,,4471.50811522996,0.981456137622317,0.126268477084007,7.77277243131194,7.6786621909427e-15,1.27825219110502e-13
87,hotlake_ucc_80992,CD01DRAFT_0088,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type transport system small permease component,,273.086135585419,0.660390807878753,0.147978811319197,4.46273896912349,8.09186051319453e-06,3.4111377508208e-05
88,hotlake_ucc_80993,CD01DRAFT_0089,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,TRAP-type transport system large permease component,,698.064842102865,0.552130317803246,0.145638462004743,3.7911023654264,0.000149980118679991,0.000476622440516756
89,hotlake_ucc_80994,CD01DRAFT_0090,Fatty acid and lipid metabolism::Unknown function,Enzymes of unknown specificity::Biosynthesis,cyclopropane-fatty-acyl-phospholipid synthase,cfa,1158.04154165705,-0.80013096434708,0.261920752193074,-3.0548589893987,0.00225166360889284,0.00540399266134282
90,hotlake_ucc_80995,CD01DRAFT_0091,Prosthetic groups_ cofactors_ and carriers::Unknown function,General::Porphyrin and chlorophyll metabolism,Dehydrogenases (flavoproteins),,812.833803975285,-0.664504958745087,0.295765087335467,-2.24673224528148,0.0246571441821327,0.0451585899066026
91,hotlake_ucc_80996,CD01DRAFT_0092,,,Chitobiase/beta-hexosaminidase C-terminal domain,,2860.76644805103,-0.435905836835426,1.0742641316776,-0.405771563977196,0.684910454185314,0.748009407250963
92,hotlake_ucc_80998,CD01DRAFT_0093,,,phosphate-selective porin,oprO_P,1473.09634211252,-0.110460211125652,1.11811417101067,-0.0987915313029317,0.921303792641246,0.942258937728773
93,hotlake_ucc_81000,CD01DRAFT_0094,Unknown function,General,CAAX Protease2 family integral membrane protein,,52.0092440517994,-0.751916087393232,0.366074818775473,-2.05399565561053,0.0399761121895408,0.0685605220892081
94,hotlake_ucc_81001,CD01DRAFT_0095,Transport and binding proteins,Unknown substrate,ABC-type iron(III) uptake system ATPase component FbpC,fbpC,1914.7149844848,-0.837774325652818,1.00889517570204,-0.830387879563257,0.406319516134557,0.489686366949596
95,hotlake_ucc_81002,CD01DRAFT_0096,,,ABC-type iron(III) uptake system substrate-binding component FbpA,fbpA,1235.20127819883,-1.10700307174281,0.863606356357328,-1.28183756823204,0.199899632407071,0.272951958805048
96,hotlake_ucc_81004,CD01DRAFT_0097,,,ABC-type iron(III) uptake system permease component FbpB,fbpB,1100.46726775852,-0.953189334240627,0.857813377027705,-1.11118497305719,0.266488738041547,0.346461928620317
97,hotlake_ucc_81005,CD01DRAFT_0098,,,iron-binding ferritin-like antioxidant protein Dps,dps,2986.83844859098,0.327189419436932,0.219301050170856,1.49196467222578,0.135708406897488,0.19816770727248
98,hotlake_ucc_81006,CD01DRAFT_0099,,,putative membrane protein,,243.176111332444,-0.707668233015924,0.204720029244296,-3.4567610977207,0.000546709295558575,0.00152439541284757
99,hotlake_ucc_81007,CD01DRAFT_0100,Translation::Unknown function,tRNA and rRNA base modification::General,dihydrolipoamide dehydrogenase,lpd,262.552028018442,0.320955464264097,0.20113429891452,1.59572716337406,0.1105497212607,0.166015550699369
100,hotlake_ucc_81008,CD01DRAFT_0101,Transport and binding proteins,Amino acids_ peptides and amines,Putative threonine efflux protein,,58.7493092292229,0.201583955299334,0.159424113804067,1.26445084428747,0.206068253370036,0.279838985468055
101,hotlake_ucc_81009,CD01DRAFT_0102,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,3-deoxy-7-phosphoheptulonate synthase,aroF,376.305000429436,0.0589154810451122,0.145352769909816,0.405327542651347,0.685236763585913,0.748156912963464
102,hotlake_ucc_81010,CD01DRAFT_0103,Defense and invasion systems,Secretion systems,T2aSS general secretion pathway secretin GspD,gspD,134.305027484499,0.241130155663963,0.119199945959471,2.02290490757394,0.0430829524904694,0.0730031427055707
103,hotlake_ucc_81012,CD01DRAFT_0104,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,DnaJ-class molecular chaperone with C-terminal Zn finger domain,,60.9578464754138,-0.792527930259793,0.166965944115608,-4.74664420015522,2.06819293224159e-06,9.77146225957621e-06
104,hotlake_ucc_81013,CD01DRAFT_0105,Intracellular trafficking_ assembly_ and processing::Transport and binding proteins,Unknown substrate::Protein export_ secretion_ and sorting,RND-type efflux system MFP component,acrA,212.154836714774,0.573112223195122,0.163382322092676,3.50779824802608,0.000451831568166647,0.00128550188703122
105,hotlake_ucc_81014,CD01DRAFT_0106,Transport and binding proteins,Unknown substrate,RND family efflux system permease component,acrB,597.919004797494,0.45569382018114,0.169486503014924,2.68867321040316,0.00717366080313575,0.0152187424413596
106,hotlake_ucc_81015,CD01DRAFT_0107,,,AraC family transcriptional regulator,,33.6091540614734,0.122484464947664,0.201327692294121,0.608383593692245,0.542933090155915,0.619770717446729
107,hotlake_ucc_81016,CD01DRAFT_0108,Regulatory functions,Small molecule interactions,PAS domain S-box/diguanylate cyclase (GGDEF) domain,,106.090165243952,0.718474215641759,0.141212431442799,5.08789635799729,3.62057130720373e-07,2.00334864975686e-06
108,hotlake_ucc_81017,CD01DRAFT_0109,,,hypothetical protein,,16.3358843441635,0.627601225462658,0.183449808382438,3.42110591990533,0.000623670375016636,0.00171454568310968
109,hotlake_ucc_81018,CD01DRAFT_0110,,,protein of unknown function DUF3301,,40.6926387325389,0.478390410182323,0.184533023971325,2.59243792729837,0.00952983769046872,0.0194786176490343
110,hotlake_ucc_81019,CD01DRAFT_0111,Unknown function,Enzymes of unknown specificity,triacylglycerol lipase LipA,lipA,64.5345681888725,0.301105691317976,0.568658444797073,0.529501837303104,0.596457370229971,0.669154353983266
111,hotlake_ucc_81021,CD01DRAFT_0112,,,lipase chaperone,,44.9580061108967,0.0204917874444483,0.343249066229178,0.0596994703279586,0.952394993601445,0.964292905222216
112,hotlake_ucc_81022,CD01DRAFT_0113,Signal transduction::Unknown function,Enzymes of unknown specificity::Two-component systems::Taxis,two component signal transduction system histidine kinase,,60.4596351526975,-0.923042669376479,0.184010059588232,-5.01626199916469,5.26864705414217e-07,2.82729043563843e-06
113,hotlake_ucc_81023,CD01DRAFT_0114,Regulatory functions::Signal transduction,Taxis::DNA interactions,two component signal transduction ssytem LuxR family response regulator,,96.474168745781,0.643132690354018,0.225742401413338,2.84896716933754,0.00438614063079254,0.00986333277105564
114,hotlake_ucc_81024,CD01DRAFT_0115,,,ABC-type uptake system PAAT family substrate-binding component,,194.555933463717,-0.477606801875665,0.0844902066793977,-5.65280664643144,1.57848841519334e-08,1.07955361542593e-07
115,hotlake_ucc_81026,CD01DRAFT_0116,,,aspartate aminotransferase,aspB,869.102036479333,1.52877176859539,0.347651439075079,4.39742683839499,1.09541790932866e-05,4.4871988076374e-05
116,hotlake_ucc_81027,CD01DRAFT_0117,,,myo-inositol-1(or 4)-monophosphatase SuhB,suhB,217.752697516099,1.19716599655189,0.232704788357632,5.14456967130397,2.68134730039114e-07,1.51362635485284e-06
117,hotlake_ucc_81028,CD01DRAFT_0118,Regulatory functions,DNA interactions,TetR family transcriptional regulator,slmA,125.625945638996,0.246398387058802,0.188135793916797,1.30968372327794,0.190302852123013,0.262135477994798
118,hotlake_ucc_81029,CD01DRAFT_0119,Prosthetic groups_ cofactors_ and carriers,Thiamine metabolism,thiazole synthase ThiG,thiG,247.346536551778,0.430543560881298,0.158426100099593,2.71763024281127,0.00657512716787225,0.0140864717857154
119,hotlake_ucc_81030,CD01DRAFT_0120,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,sulfur carrier protein ThiS,thiS,41.2339214543482,-0.150655389778619,0.18579108245607,-0.810886011249984,0.417431134342045,0.500456818126289
120,hotlake_ucc_81031,CD01DRAFT_0121,,,protein of unknown function DUF423,,55.1599421548695,0.825421618388994,0.197244622300686,4.18476107871117,2.85466187710411e-05,0.000105952915210923
