GeneID,Acc_num,Main_Role,Subrole,Product,Gene,T1_HL48G,T2_HL48G,T4_HL48G,T5_HL48G,T11_HL48G,T12_HL48G,T13_HL48G,T14_HL48G,T15_HL48G,T16_HL48X,T17_HL48X,T18_HL48X,T19_HL48X,T21_HL48X,T22_HL48X,T23_HL48X,T24_HL48X
hotlake_ucc_124548,CY41DRAFT_0515,,,toxin-antitoxin system toxin component,,1.68836858640528,2.68657118638843,3.26451260826859,4.54889691241875,3.06780777446971,3.90974278880777,4.16665045011001,3.93158680660007,4.80769117272566,5.96410193513743,5.74759537065537,7.78910284564536,5.95731438032163,5.97771203413595,6.84804365663734,6.01155223074095,3.31524151019288
hotlake_ucc_124549,CY41DRAFT_0637,Regulatory functions,DNA interactions,LysR family transcriptional regulator,,8.36162493854764,8.61035276825521,9.11709897239068,9.80858627138466,9.54980867535507,8.83076485678347,9.61647746835886,9.00787305026775,8.6459134000261,8.06626175086789,8.32166195280883,8.48164620772788,7.80983271615757,8.16738145842186,8.23937511482958,7.5536939569003,8.08460158945484
hotlake_ucc_124550,CY41DRAFT_0641,,,hypothetical protein,,3.6221554281561,4.54825633412931,5.36480052194806,5.13194845112424,6.00599076339198,4.76155520137227,4.81378340503804,5.27915585268316,5.62286591827436,8.05986720626768,8.21602560348286,6.70220812765823,7.56294543722793,5.162152202291,5.83902297205238,6.49513849999281,4.42721011695165
hotlake_ucc_124551,CY41DRAFT_0747,,,IS30 family transposase,,-1.36149953052243,-1.66790498465259,-1.78463704315338,-1.82286455533024,-1.46556678345819,0.262269660545664,0.190250877235441,-0.597275592820623,-1.61616560016951,1.46857768235155,-0.454783881262681,0.912050545356305,0.811785867773057,0.393005252526295,0.10527142761007,1.04055947571621,-2.48080459831627
hotlake_ucc_124552,CY41DRAFT_0923,,,hypothetical protein,,8.08146387319191,8.96270623041776,9.19973542431701,10.193611691348,7.74086310861989,8.31001492831472,8.59915424441093,9.10170728333471,8.88835645103355,7.42060644706139,7.33576510739803,7.91932108531577,6.9698839332945,8.15725717912818,8.82264174842205,7.76799423278132,9.21818443124792
hotlake_ucc_124553,CY41DRAFT_1011,,,Uncharacterized conserved protein ,,-0.639568638257668,-0.530131060806928,-1.07457876929042,0.454670859061105,0.160812572423096,0.0339923935539126,1.32990854279308,-0.528527797498617,0.496471373444333,0.597017915218872,0.294711337943211,-1.02449987239639,1.02179543590663,0.393005252526295,1.09596289386426,0.744754667455057,0.573644887436995
hotlake_ucc_124554,CY41DRAFT_1021,,,hypothetical protein,,1.47726736836963,3.04045450186687,4.04970966849758,4.01760813785909,2.13435710620584,1.98780386623774,2.25301149689368,2.48468142271979,2.4561759986225,2.16857273807016,1.19074356897384,2.25270393824964,0.702004744833163,2.42810905852656,2.87995301140229,1.26972040195954,0.671346611157078
hotlake_ucc_124555,CY41DRAFT_1342,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,Phage protein D ,,-6.67991960807325,-7.6311819497281,-7.15981797711814,-5.31188007616465,-7.32842796378017,-6.93898476363956,-5.32834979124732,-6.46172980554242,-9.12446254856692,-7.36640938440472,-5.34705022899312,-9.12446254856692,-6.27817750152606,-6.29113965920055,-5.42307124045285,-5.77896132490906,-7.19696542762556
hotlake_ucc_124556,CY41DRAFT_1345,,,hypothetical protein,,-7.5894943308593,-7.28448901426748,-9.12446254856692,-7.18693311951127,-9.12446254856692,-8.05665238276957,-9.12446254856692,-6.94767561049145,-7.78226311242367,-7.36640938440472,-9.12446254856692,-5.57420827614486,-7.48519813115198,-7.93449595895821,-6.95443138730807,-7.17753937336343,-7.07830220331985
hotlake_ucc_124557,CY41DRAFT_1351,,,hypothetical protein,,6.08706673067939,6.40390174338249,5.67619357346227,6.11747386019321,6.8551897594348,7.43844284500147,7.22443244830706,7.2744795795864,7.13962633193745,9.75054392308748,10.1199871724466,9.23471989740598,9.56258863797433,9.90556982922332,10.365815106863,9.9389129848387,3.08441451382241
hotlake_ucc_124558,CY41DRAFT_1418,,,hypothetical protein,,2.1095327577344,2.10917876903518,1.68759934828357,1.77309631566681,3.36180508945856,2.28297211252671,2.95125710198087,3.22496304454956,0.804012298091237,5.54235709745965,5.57709067726337,3.92338131609927,4.97468609530019,3.10824602170637,3.51109696805123,4.78099430511073,1.72485202934788
hotlake_ucc_124559,CY41DRAFT_1478,Transport and binding proteins,Unknown substrate::Anions,nitrate/nitrite uptake transporter NarK,narK,2.27120377856886,2.21732780668991,3.06690539400729,2.79732777871622,0.797171531816133,2.10554567724934,2.29242302983189,1.97841950083466,1.98606184044934,0.597017915218872,0.0855215177150104,-0.622066188955882,1.07243518471883,0.190733937285451,-0.616145526384285,0.0690064460714392,1.08095838138599
hotlake_ucc_124560,CY41DRAFT_1513,,,Archaeal fructose-1_6-bisphosphatase and related enzymes of inositol monophosphatase family ,,-3.80314318385272,-4.14356523308398,-3.85674001077385,-2.84217007283673,-3.52563924062381,-3.59656790940969,-3.14319330984595,-2.12572628338024,-3.69184448686284,-2.3844601539021,-3.16955054499682,-4.84228157694275,-2.8908061773832,-3.22827199685912,-4.15388888649388,-2.78354876064758,-4.64498119117833
hotlake_ucc_124561,CY41DRAFT_1546,,,ABC-type Fe3+-hydroxamate uptake system substrate-binding component,,-2.12720864453724,-1.71268793010126,-0.825174873246157,-0.93752688944096,0.597195598268975,-1.89828072868054,0.119080138845181,-0.0205050986409248,-0.676122218156138,0.0289991425366303,1.19074356897384,1.03506231897139,0.757312512330856,0.376571536551198,0.431873629752943,0.640503710814725,-1.73795566423924
hotlake_ucc_124562,CY41DRAFT_1552,Mobile and extrachromosomal element functions,Selfish genetic elements,transposase,,5.19864507745641,5.603690301862,5.82116119884896,7.52552171951442,7.48528727987646,6.01707055320289,7.38143496676711,6.62004878712438,5.83190686596182,9.26687352464406,9.213720524572,9.47120097059966,8.81776320648253,9.20367655594364,9.37485842910945,9.02833989173176,4.17213410043911
hotlake_ucc_124563,CY41DRAFT_1564,,,toxin-antitxoin system antidote component,,0.571078417823665,1.45634532273222,0.563155554998861,1.75874728808647,1.16662076745938,-0.0857209930869267,0.558640625435752,0.822803219703657,0.247413258448805,0.0289991425366303,-0.372551433694245,-1.02449987239639,-0.24787072845618,0.911582192237395,1.09596289386426,0.279379595800938,-0.0163573858334747
hotlake_ucc_124564,CY41DRAFT_1574,,,hypothetical protein,,-2.93164143180939,-3.71785794016645,-5.26319589746787,-4.13714032933311,-4.52651011636683,-3.43801955755418,-4.29554274064438,-4.43859193015816,-2.78937346768101,-6.63074273363943,-5.01545286439345,-2.94225480733175,-5.49128894035086,-4.65870990192289,-4.89802011973365,-4.40600208907048,0.0299189700017664
hotlake_ucc_124565,CY41DRAFT_1746,,,Protein of unknown function (DUF3265) ,,0.428388555534859,2.60580720635797,1.56490292290918,1.50551480568372,0.457469911170246,0.206523657858245,0.395796091588155,0.91565255396184,3.24063008721822,2.64308379564478,1.90708846307431,2.50130208973878,0.645837809682897,2.17832935684876,2.95749729385853,1.42183150168741,0.940598746165819
hotlake_ucc_124566,CY41DRAFT_1889,,,hypothetical protein,,-6.56187685824036,-7.6311819497281,-6.3489332473181,-6.0723813495862,-6.57876263251628,-6.68136642927824,-6.39825240137654,-5.71734928213544,-6.77037661865149,-6.08422193474931,-6.16062789987773,-4.84228157694275,-6.27817750152606,-6.42003076614987,-6.69842235141275,-5.60796738535843,-4.87198555196882
hotlake_ucc_124567,CY41DRAFT_1940,,,hypothetical protein,,-0.639568638257668,-1.62366900583848,-1.78463704315338,-1.9805054687563,-1.34706427698106,-1.09486886892311,-1.36699467237569,-1.28194380507133,-0.845802226229061,-1.24400162632263,0.156590983250391,-2.28230455098793,-0.176261406015929,1.37729848194237,-0.480053065557277,0.533162149914908,-1.75664468226156
hotlake_ucc_124568,CY41DRAFT_1942,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,Predicted nucleoside-diphosphate sugar epimerases /putative xylose isomerase,,8.369185177426,9.06195315743767,9.26541193208891,9.71348372622955,8.39656510884472,7.78534312201774,9.05584072173898,8.3435275758461,8.75793811359142,5.05640267888742,4.93296313308105,5.11064134335449,4.61615762851146,6.11826173388506,6.0161533446182,5.10101008483439,5.96785182260211
hotlake_ucc_124569,CY41DRAFT_2077,,,DNA-3-methyladenine glycosylase I (EC 3.2.2.20) ,,-6.67991960807325,-6.51872601790134,-9.12446254856692,-6.74832896525524,-5.17812899776734,-6.45134592957079,-5.70565722605318,-5.13737306283252,-6.09979932765743,-6.63074273363943,-6.69504924737477,-9.12446254856692,-5.1699170491856,-6.05243453655331,-6.07093889980825,-6.87337951038185,-6.08736321740059
hotlake_ucc_124570,CY41DRAFT_2086,,,hypothetical protein ,,3.58454319372142,3.53209020075431,4.1100688064275,6.46510267727217,6.0338642329111,4.22744399627971,6.73301163559151,5.45428312613121,3.54096764209532,3.63289939054527,3.16560030269195,3.76101197113577,2.36557374146253,4.27183243149781,5.28402193651313,3.67011051233328,1.55565314357185
hotlake_ucc_124572,CY41DRAFT_2229,,,IS1380 family transposase,,-1.44881924122944,-2.09249863252957,-1.07457876929042,1.28256037409912,0.237269977870559,-0.0857209930869267,2.90225045524402,1.26476823301004,-1.27523269257405,-2.69607146898029,-1.61966110104453,-1.02449987239639,-2.33585811393515,-0.798068036310497,-1.51513900171454,-1.04268401330411,-1.81329896811829
hotlake_ucc_124573,CY41DRAFT_2231,,,ISL3 family transposase,,-1.40489773682683,-0.76574754830412,-0.706557916816918,0.219822622592149,-0.706926063543886,-0.787665271275493,0.893045092657015,-0.0802902710228182,0.536372160571069,0.324064443033331,-0.0608984980381884,0.912050545356305,0.162184086908743,0.242363117782659,1.24446154283805,0.795773524519017,-0.0397167685903099
hotlake_ucc_124574,CY41DRAFT_2241,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,DnaJ-class molecular chaperone with C-terminal Zn finger domain,,-2.04810365905545,-1.16959013546956,-0.267064012527657,-0.430019309225392,0.385539158786909,-0.60795829315845,-0.380661776856892,-0.141067193428027,-0.513940311313151,-1.46818525372526,-2.24216120316551,-1.72576201272198,-1.43249518421715,-0.451777213766576,-0.90447178192966,-1.30306157219572,-1.28304162641493
hotlake_ucc_124575,CY41DRAFT_2251,,,type 11 methyltransferase,,4.67712910813536,4.77112754817298,6.01016004385675,6.41579132247873,5.04888697004615,5.76032077758402,6.56117302118505,6.05180934137368,4.95483635358386,3.34368364410077,2.42883669719171,4.1776599080698,2.18638405632436,3.0076883956331,2.70574023066382,2.44909168093265,3.56973922759257
hotlake_ucc_124577,CY41DRAFT_2432,,,hypothetical protein,,-0.858498310546441,-0.562878827310183,0.0311264351657687,1.26609017151206,1.50153177283791,0.450929088505829,1.81018776431935,0.727498847499188,0.496471373444333,-2.86285614683077,-2.83246282151531,-1.4766987101206,-1.33392299219336,-1.36125283250682,-1.60487262350607,-1.88735914668851,-2.28013031891208
hotlake_ucc_124578,CY41DRAFT_2509,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,Lipopolysaccharide biosynthesis proteins_ LPS:glycosyltransferases ,,7.31500815039067,8.18501149243309,8.42059069214962,8.16020289737962,6.14291213226408,7.77432438699913,7.62656234220858,7.21411679646174,7.85897247534134,2.21066056994833,3.04278453531397,3.81600996104497,2.69859371465099,3.99005200002451,4.30229973502797,3.92792525336112,5.83908866929436
hotlake_ucc_124579,CY41DRAFT_2517,,,hypothetical protein,,5.94830145442216,6.13455075360577,5.19701992404562,5.1105111122198,4.6687962607504,6.65425322355323,4.72871843566369,5.85423777057382,7.28249628062161,6.55632313015579,7.13462878737254,7.24532383853351,6.67544157141325,6.72993960169697,6.14995600379232,5.83764010272301,6.48187814224978
hotlake_ucc_124580,CY41DRAFT_2802,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,Site-specific recombinase XerD ,,-3.06816810933433,-3.13243217715757,-4.1540202365622,-2.36278730274197,-5.56777024988021,-1.99963231181969,-2.64761250202641,-2.12572628338024,-1.91404557222371,-3.03799833669978,-4.71731762728398,-1.02449987239639,-2.60243606996969,-1.72279435650947,-1.30003639152929,-1.1705553598149,-0.527764454947514
hotlake_ucc_124581,CY41DRAFT_2885,,,hypothetical protein,,1.84332064602427,3.73408387007711,3.52329856695498,3.27606475424211,2.92861763357737,3.15521481614818,3.74421810759282,3.81360182464684,3.03124695874156,1.08796842930137,0.916074324881627,0.784683451131876,2.97328681155899,2.85524142810598,2.02518872015683,3.02021660089002,0.831611899191099
hotlake_ucc_124582,CY41DRAFT_2925,,,hypothetical protein,,7.81226087676536,8.2201627738213,8.46116253174543,8.22791620917094,6.69252546979927,7.33584873388189,7.73042437727585,7.28110494763311,6.86010094569601,7.6115100949768,7.35989338783743,7.01667908834362,6.78601091618149,6.51560843744024,6.00600797030535,5.98964950564896,6.31393487958289
hotlake_ucc_124583,CY41DRAFT_2960,,,hypothetical protein,,-3.2102955779953,-4.8539886196726,-3.85674001077385,-4.4535031586684,-2.58673456789376,-1.75140955197583,-3.23312511248746,-3.23276744943796,-2.89010732799239,-4.08046818631964,-5.01545286439345,-3.32569648198605,-5.1699170491856,-6.42003076614987,-4.55720569905035,-5.44709658456459,-3.80411077290456
hotlake_ucc_124584,CY41DRAFT_3128,Cell structure_ growth_ and death,Toxin-antitoxin systems,toxin-antitoxin system HigA family antidote component,,-0.0819819981763317,0.795501023531846,1.30606846484778,2.63303951426636,1.39334349126821,0.871998740321713,2.48310159916477,2.62898725878955,0.804012298091237,1.46857768235155,1.13746557881594,0.784683451131876,0.530821588950527,2.44660592493994,2.87995301140229,1.33570470414703,0.766479483704835
hotlake_ucc_124585,CY41DRAFT_3218,,,hypothetical protein,,3.70658959049308,5.16342135841725,5.95973924201828,6.39440747662677,4.51693999791756,4.91719121980695,5.91165899502329,6.34925763359586,6.19730178891045,0.463102644898372,-0.292120934511392,1.59378162642286,0.226271143458323,2.95230271942081,4.20640389180397,2.54328997316414,5.5669185426249
hotlake_ucc_124586,CY41DRAFT_3232,,,toxin-antitoxin system Doc family toxin,,-5.18714222458768,-3.63890403499775,-3.58398813701308,-2.84217007283673,-5.17812899776734,-4.12307027304437,-4.05400287895319,-4.23674762032103,-5.13316399103819,-4.33496941406124,-7.41331824713235,-5.57420827614486,-5.85500172690908,-4.33036473052175,-4.06051535071231,-5.60796738535843,-5.06674786301449
hotlake_ucc_124587,CY41DRAFT_3389,,,hypothetical protein,,7.86478953001044,9.39492228878769,9.86872100484358,10.8105182840528,8.02088982281785,7.63529203559636,8.25317544514332,8.42837588350848,7.2461633801977,7.95517977861057,7.84778925247135,9.18720016775343,7.68288260385181,9.09725228002331,10.5046270036561,8.94722531865767,7.69344077696977
hotlake_ucc_124817,CY41DRAFT_3464,,,,,-6.67991960807325,-7.6311819497281,-9.12446254856692,-6.22400544242828,-7.32842796378017,-6.05011628895025,-6.68220803623784,-6.06183042995961,-5.82357805486703,-9.12446254856692,-4.71731762728398,-5.57420827614486,-4.37363621872982,-5.73207633951434,-5.14871207375865,-4.75562151292223,-6.16169191077883
hotlake_ucc_124818,CY41DRAFT_3465,,,,,-1.99632043029465,-0.800676519581243,-0.825174873246157,1.23292071381564,1.39334349126821,-0.643202768878423,1.32990854279308,0.209321830812751,-1.99252687806659,-2.3844601539021,-0.803471431491015,-2.5968774735002,-1.53381079162589,-1.66477385105893,-2.1958302398377,-3.80429040594334,-2.39021481152293
hotlake_ucc_124819,CY41DRAFT_3466,,,,,-0.62190052626366,0.488047935297345,1.30606846484778,2.29165100324232,1.04764261460245,1.2278590068455,1.2519488394217,1.38739014024295,0.766969746172817,-2.69607146898029,-3.35127927044048,-1.99325952612317,-0.792545859845957,-1.10567928976214,-1.47108979175211,-2.10520105731025,0.0528395668887196
hotlake_ucc_124820,CY41DRAFT_3467,,,,,2.53003596939636,3.35041767180401,3.37783146880136,4.60580149561483,3.80165260489276,2.75326639081777,4.1324590995007,4.04556337952996,3.72206376624375,1.08796842930137,2.15752687254457,2.50130208973878,1.67283712496356,2.43736970716569,2.47861237838373,1.66840046024086,2.18250609829421
hotlake_ucc_69342,CY41DRAFT_0001,Intracellular trafficking_ assembly_ and processing::Unknown function,Protein export_ secretion_ and sorting::General,adhesin,,14.6297802837149,14.7764144781189,14.7113329702921,14.9422483618617,15.0423995350579,14.7917542674324,14.8617422501665,15.0378828336986,15.0693586923817,15.1533809843584,15.2035300840175,15.1470747625416,15.1681001896781,15.4685795249369,15.7117783936196,15.690642351114,15.1331971675273
hotlake_ucc_69343,CY41DRAFT_0002,,,hypothetical protein,,3.50804483589596,3.42640025937297,3.18682849597979,5.28837687423441,4.93353750463108,3.4482952638666,5.18398469669816,4.39963333227828,4.36227838238827,3.15761299082576,3.28417694370875,3.87012426157277,3.30852976678626,4.24470075444692,4.46170179853678,3.61382881647565,4.29700885913394
hotlake_ucc_69344,CY41DRAFT_0003,Regulatory functions,General::Small molecule interactions,sensory protein with EAL and GGDEF domains,,9.596594628593,9.43020127936415,8.89787526422243,8.45785008052431,9.11597006897199,9.42523975691868,8.56733448785467,8.88951100935308,9.36967039830446,6.91443617923605,6.96438157828687,6.65757652225526,7.0780371712118,8.0108043967752,7.78831288013232,8.18794047336556,9.58595906323858
hotlake_ucc_69345,CY41DRAFT_0004,,,transglutaminase-like cysteine proteinase,,6.484722575345,6.48442705759481,6.17253464753766,6.11355430965255,6.01995880249315,6.98788366243426,6.11704508882518,6.49208316146463,6.71884296273676,4.16994027672813,5.05530202930301,3.97580640740031,4.79175509520934,5.42747152121378,5.05274959755664,5.52245505213447,7.22584513676747
hotlake_ucc_69347,CY41DRAFT_0006,Fatty acid and lipid metabolism,Fatty acid degradation,acyl-CoA thioesterase I TesA,tesA,4.64973407985617,4.63921388475504,3.79677067844017,4.61206433704923,4.62611431798797,4.96033822849004,4.84165748957034,4.33176322487513,4.95483635358386,3.40352488734046,2.64575335982277,2.87993522716812,3.75678290882346,3.2865015321227,3.07064443864697,3.32988643017847,4.6944511106239
hotlake_ucc_69349,CY41DRAFT_0007,Transport and binding proteins,Unknown substrate,ABC-type lysophospholipase export system ATPase component,,1.29474583227883,0.772756709236923,0.479708356377555,0.10786161068574,0.861442689570968,1.07649070066581,0.395796091588155,0.579658823332409,0.33233918437822,1.76534275187864,1.77489206004783,1.89130642437672,2.97328681155899,2.09776335523578,1.72950346055247,1.95435533213899,1.09812380270555
hotlake_ucc_69350,CY41DRAFT_0008,Transport and binding proteins,Unknown substrate,ABC-type lysophospholipase export system permease component,,4.56212948795725,4.51737411471602,3.82944931196365,3.12375974858746,4.73180380934623,5.31217308995367,4.15529218396407,3.83355567657051,4.56766041114169,4.8895337353352,5.17322598053936,4.71882047026123,5.02285643729802,4.95341583898496,4.79646197420591,4.6587171724214,4.79851325825548
hotlake_ucc_69351,CY41DRAFT_0009,,,protein of unknown function DUF2283,,4.12736232849073,4.87716473615137,6.31166989781919,6.07805232524257,5.84806170904272,6.60391369673323,4.88759602639565,5.46643515771311,6.90765745950857,1.31038874335089,3.04278453531397,3.28559593945857,0.811785867773057,1.60683076811199,2.52234006266752,1.33570470414703,3.49709461307582
hotlake_ucc_69352,CY41DRAFT_0010,Amino acid metabolism,Glycine_ serine and threonine metabolism,glycine hydroxymethyltransferase,glyA,10.7477625791495,10.8762634049271,10.5388549348879,10.1193232831281,9.62913292887721,10.4281369154932,9.55248948632799,9.9473911797447,10.3259819057605,9.83649645946164,10.2877220384419,10.3676611477882,10.6321369477302,9.44444150678231,9.05868182599003,9.10483011382356,10.8388920529568
hotlake_ucc_69353,CY41DRAFT_0011,Regulatory functions,General,transcriptional antiterminator RfaH,rfaH,2.62415064851462,3.20466523196293,3.52329856695498,3.07474603113334,3.42384585743213,3.1674321887899,2.33139727113847,1.90970148149404,2.59243481797648,0.850848282532688,1.39626646865561,1.26911884220694,1.22020253640156,1.49994352105114,1.30626670927414,0.693004820702974,2.46150277089967
hotlake_ucc_69354,CY41DRAFT_0012,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,Trk-type sulfate permase SulP,sulP,9.96650367720426,9.76778967077342,9.86872100484358,9.86289060879013,10.0852677987691,10.0863900029453,10.2412131452533,10.1415632686106,9.73871351852084,11.797770872635,11.6197203362952,11.7991391303971,11.7435785522877,11.4955385903191,10.8978071163423,11.3215007924628,9.72376062476159
hotlake_ucc_69355,CY41DRAFT_0013,Energy metabolism,Sulfur metabolism,3'(2')_ 5'-bisphosphate nucleotidase CysQ,cysQ,6.94314738745972,7.01126597334507,6.02678677082399,6.67091117314443,7.71027693510563,6.78838815644135,7.08487217370103,7.10343170248506,6.60985414967386,9.1524319136486,9.13269452420016,9.25032144046146,8.71525492680298,8.88997353454054,8.85189839036658,9.32912173097538,6.83169454838423
hotlake_ucc_69356,CY41DRAFT_0014,,,hypothetical protein,,12.3396615821452,13.2468109616055,13.5553418482846,13.6201747687125,12.2639900457587,12.7465444329606,12.6905128750189,12.9094902058661,12.6054117363607,12.2182472417825,11.9970119275159,12.4888739761153,11.4020795638828,12.4033073241987,12.6803770963114,12.1026415790165,11.7319301715631
hotlake_ucc_69357,CY41DRAFT_0015,Transport and binding proteins,Unknown substrate,ABC1-type export system bifunctional ATPase and permease MdlB,mdlB,13.4388956011013,13.9658373824597,14.1303556113039,14.1092380451485,13.5662713691498,13.7928828714866,13.7725876146066,13.640946645713,13.9671507510851,13.334250111386,13.1973390352851,13.4732173679707,12.8529069137408,13.2871239064835,13.2809712971719,12.8127936338519,13.1535292299026
hotlake_ucc_69358,CY41DRAFT_0016,Carbohydrate metabolism::Glycan biosynthesis and metabolism::Unknown function,Polysacharide and lipopolysaccharide metabolism::Enzymes of unknown specificity::Amino sugar and nucleotide sugar metabolism,UDP-N-acetylglucosamine 4_6-dehydratase PseB,pseB,11.8809350667552,12.4355047514226,12.7997364510862,12.881451226701,12.1828091571057,11.9682229283126,12.2196226084691,12.2591701125745,11.8306001692227,11.5296332181231,11.4501476536362,11.2574811197672,10.921911319063,11.5957253710654,11.8536329630798,11.4888578700141,11.4617706915838
hotlake_ucc_69359,CY41DRAFT_0017,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,UDP-4-amino-4_6-dideoxy-N-acetyl-beta-L-altrosamine transaminase PseC,pseC,12.4880423249791,12.9795599702864,13.286419473426,13.4223062588086,12.2743045282014,12.8094081793001,13.0114886498483,12.707356009012,12.713465545178,12.4294536952266,12.1524910619557,12.3547681482863,11.7849788736186,12.4575793638608,12.3644917961345,12.0601644726925,12.0643632058193
hotlake_ucc_69360,CY41DRAFT_0018,Carbohydrate metabolism::Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism::Amino sugar and nucleotide sugar metabolism,pseudaminic acid cytidylyltransferase PseF,pseF,12.6839298818922,12.915469330125,13.2393936020709,13.204026625535,13.0481954390597,13.0981888420049,12.9691208658574,12.8142027421943,13.2482116872919,13.2453560238077,12.9522184193986,13.0201002321834,12.9326636713167,13.155944694723,13.1651263917318,12.5523919317311,12.5586541797897
hotlake_ucc_69361,CY41DRAFT_0019,Carbohydrate metabolism,Amino sugar and nucleotide sugar metabolism,pseudaminic acid biosynthesis UDP hydrolase PseG,pseG,13.9710433176682,14.4963978374221,14.8204882589398,14.8167475729613,14.0963799302685,14.4867427262578,14.4942656445462,14.5368399436502,14.5084174961033,13.8762341616547,13.8458440076891,13.8634801725112,13.4292277399714,13.8376241829884,14.0767261300252,13.5602152520719,13.42476590489
